시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록
KOSDAQ,476830,알지노믹스,161200,2.21%,117000,2.63%,+5.98%,523,오늘 대폭락 자리 ____[5] / --- 시초가 갭 하락출발[1] / 전재산 몰빵했는디... / 부러우면 부럽다고 해 ㅋㅋㅋㅋ,Positive (59%),"오늘, 하한가, 물량",False
KOSDAQ,030530,원익홀딩스,35250,2.23%,33050,2.37%,+4.60%,98,어제와는 다르다 어[1] / 26년 1월 9일 까지[2] / 깍쟁이같은주포[2] / 코스닥 1위,Positive (58%),"오늘, 원익홀딩스, 원익이",False
KOSPI,272210,한화시스템,59150,8.24%,54300,8.01%,+4.14%,180,"형이 설명해줄게[9] / 한화시스템,스페이스X(SpaceX)와의 협력...[1] / 황금함대+KDDX[2] / 그동안 상상도 못한 일들이 한화시스템에서  ...",Negative (52%),"미국, 오늘, 위한",False
KOSDAQ,319400,현대무벡스,16790,1.61%,13600,1.00%,+4.09%,258,지금이 제일 싸다 / 무백이 힘개쌔다[1] / 쿠팡 물류취소시키고 / 무조건 2만원 넘어간다,Negative (52%),"오늘, 오늘도, 오늘은",False
KOSPI,009070,KCTC,6610,2.75%,6300,2.84%,+2.96%,67,우주테마 다음은 북극테마[1] / 북극항로 / 해수부 부산이전 개청식 곧 시작[3] / 북극항로 본격 개발이냐??,Positive (100%),"ㅋㅋㅋ, 꼬시고, ㅋㅋㅋㅋ",False
KOSPI,006800,미래에셋증권,23450,10.99%,22700,11.06%,+1.96%,195,"space x / 스페이스X와 함께 날아오른다,최대 4조원 ...[2] / 벤쳐투자에서 넘어왔어요[2] / 오늘 장세가 않좋아서 못가네 ㅋㅋ[3]",Negative (60%),"오늘, 상한가, 우선주",False
KOSPI,000390,삼화페인트,8700,10.56%,8620,10.71%,+1.16%,159,쳐물린 개미들만 드글대는 개미탕인거죠?[3] / 9300원 위에 물량 테스트 해본겁니다 / 이거 오늘 크게갈듯 / ogol님,Positive (65%),"오늘, ..., 경영권",False
KOSPI,010140,삼성중공업,25100,30.50%,25400,30.67%,+1.01%,114,경험상 사고 후 더오름 / 삼성 철공소   LNG 선2척   (선...[1] / 쓰레기중에 쓰레기주식 / 이젠 프리장에서도 꼴찌,Negative (63%),"삼중, 한오, 조선주",False
KOSPI,005930,삼성전자,111300,52.13%,106300,51.98%,+0.72%,653,이재명대통령 만세!만세!만세!![4] / 윤석열은 역대 최악의 대통령.[6] / 지금 팔면 삼전 다신 못잡는다. / 내년 지방선거 안해도 되는 이유[1],Positive (52%),"환율, ..., 삼전",False
KOSDAQ,0013V0,삼진식품,18750,0.12%,19209,,-2.39%,241,어묵공장 1700억 / 동종업종 시총은 보고 사는거쥬? / 나올 물량 다 나왔다... / 안티들 급증...  점점더[1],Positive (75%),"오늘, ..., 오뎅",False
KOSPI,452260,한화갤러리아,1533,1.39%,1538,1.52%,-3.65%,102,기억해둬라 / 여긴 주식수가 많아서 매집한다음에 올릴수밖에없...[1] / 니덜이 고생많다 / 시총이 최소1조는 가야지,Negative (60%),"우선주, 내일, 오늘",False
KOSDAQ,488900,비츠로넥스텍,13290,0.67%,11100,1.12%,-7.90%,99,[하이브리드 연료 vs 약체연료] 비츠... / [[긴급긴급긴급]] 이노위성실패 원인 ... / 비츠로넥스텍 액체연료 방식 급부상! 꼭... / 오후에 반드시 쏜다,Negative (55%),"핵융합, 이상, 비츠로",False
KOSDAQ,204620,글로벌텍스프리,4680,16.75%,5100,16.11%,-13.49%,190,글로벌텍스프리 오너들 관련자들 형사처벌돼야 합...[6] / 금감원에 민원 접수 동참해주세요[1] / 내가 둘러보니까.. 얘네들이 이번엔 실수를 한 ...[3] / 주주 연대 대응[1],Negative (65%),"개미, 하한가, 금감원에",False
KOSPI,128820,대성산업,9200,1.43%,10550,1.67%,-15.60%,373,대박주 잘 지켜라 임원 팔았다는 것 대주주 ...[1] / 오늘따라  알바들이  많이  설치네[1] / 법인 꽤 많이사네요 / 다 던지고 사고싶은 애들만 모여있는 텅텅빈 호...,Negative (57%),"▣▣▣, 오늘, ...",True
KOSDAQ,462350,이노스페이스,11660,1.51%,12860,1.03%,-22.27%,800,아직 손절 안했다. -2.3억[5] / AI 가 사고 보험 들었다고 하네... 좋은...[5] / 18000원 진입했다가 / 손실 100만원 이상,Positive (54%),"하한가, 오늘, 지금",False
KOSDAQ,100790,미래에셋벤처투자,15550,0.84%,17080,1.47%,-29.95%,800,꼴랑 40억 투자에 대표36만주 매도?[1] / 구라안치고[1] / 저는 한주도 안팔었습니다. 그냥 갑시다 2026...[1] / 장난질[1],Negative (50%),"하한가, 40억, 어제",False
