시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록
KOSPI,004310,현대약품,6970,1.72%,6330,1.61%,-0.85%,121,다시 3천원간다 / 건보적용 대장주 / 탈모주들 그냥 오후부터 다 가라앉지않으려나 ㅋ...,Positive (66%),"탈모, (((, 오늘",False
KOSPI,010140,삼성중공업,24450,30.57%,25700,30.61%,-1.81%,80,(오후장) 들러가 보기 / 기ㅐ잡주  인증하네 / 공매준공업. 5마넌간다 신용풀매수하라^^...[1],Negative (71%),"ㅋㅋ, ..., 천하의사기꾼",False
KOSDAQ,090710,휴림로봇,5660,2.96%,6280,4.83%,-1.91%,60,연말에 삼천원이다[2] / 야야야 다 팔았냐.. / 바보들,Positive (58%),"로봇주, 오늘도, 바보들",False
KOSPI,034020,두산에너빌리티,75600,22.49%,77100,22.56%,-2.20%,365,"야야!! 근데, 솔직히 말해서 나도 총... / 오늘 마감 / 겁나게 빠지네",Negative (64%),"오늘, 어제, 두빌",False
KOSPI,249420,일동제약,37500,7.55%,40850,7.72%,-4.34%,198,🌟이재명 명령으로 연기금이...[1] / 외인들 매도 폭탄 준비 중 / 🌟 딱봐도..내일은 35000원대....,Negative (51%),"일동, 오늘, 박어라",True
KOSPI,018880,한온시스템,3150,4.97%,3560,4.93%,-5.26%,93,유증 참여  포기   40%  물량 부... / 유증 청약 1000주 신청시[1] / 유증가 결정됐는데,Negative (71%),"유증, 유증가, 이제",False
KOSDAQ,0007C0,아크릴,62700,3.33%,67001,,-6.42%,521,얘덜아 오늘 괜찮은 바이오 종목들 죄다 / 물량 / 난팔고 나라가서 먹고 다시온다,Positive (56%),"오늘, 아크릴, 어제",False
KOSPI,034230,파라다이스,16120,9.43%,18000,9.42%,-7.78%,85,"풉 / 추억의 영화 비트에 나온 대사 / "" 확 말아 올려서 상한가 가자",Mixed,"대통령, 카지노, 파라다이스",False
KOSPI,217590,티엠씨,20100,2.27%,16770,2.27%,-7.80%,128,공모가대비200%상승중인대[1] / 불어라 붉은단풍[1] / 잘가요 다들 ㅋㅋㅋㅋㅋ,Positive (57%),"ㅋㅋ, 상한가, 연기금",False
KOSDAQ,361570,알비더블유,2250,3.65%,2535,3.37%,-14.93%,127,이거 머냐 하루에 45% 빼냐 ?ㅋㅋㅋㅋㅋㅋ / 답이 안나온다 / 재료소멸아닙니다...[2],Positive (52%),"이상, 이거, 상한가",False
