시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록
KOSPI,249420,일동제약,37450,7.00%,36600,7.70%,+4.61%,128,약속의 2시  8만주 살예정이다[3] / 조정2파의 61.8% 조정 마무리 N자형 ...[5] / 🔺오늘이 3연상의 첫날 😜[3] / 내 꿈이 맞 네[4],Negative (72%),"일동, 오늘, 일동제약",True
KOSPI,034020,두산에너빌리티,77000,22.43%,75500,22.41%,+3.36%,256,"투경종목 공매도 못하게해야함[2] / 오늘 공시와 함께 상한가를 쳐도[1] / 두산에너빌리티, 눌림의 본질은 ‘공매도’가 아...[1] / 마지막2시간 기관들어오면 10%",Negative (71%),"오늘, 공매도, 일본",False
KOSDAQ,030530,원익홀딩스,33350,2.58%,31950,4.00%,+3.25%,141,누굴까?[3] / 기타법인이 미래창구로 던지잖아[1] / 외국인들은 왜 고점에가서 저점에 파는건가요...[5] / 안타까워서 그런데 3.3만원위에는 탈출기회...[2],Mixed,"오늘은, 진짜, 오늘",False
KOSPI,006800,미래에셋증권,22800,10.88%,20450,10.65%,+3.17%,217,종가 최고가로 !!! / 아직도 마이너스다.[1] / 최대투자자 미래에셋증권[1] / 대부분 증권에서 투자,Positive (61%),"스페이스X, !!!, 오늘",False
KOSPI,000660,SK하이닉스,564000,53.37%,551000,53.34%,+2.17%,434,하닉이 삼전보다 좋은 이유?[2] / 오늘 60만[2] / 엔케리 청산이 오히려 호재일수도...[3] / 24일 지나 해재되면[1],Negative (60%),"오늘, 일본, 하이닉스",False
KOSDAQ,027360,아주IB투자,3375,0.32%,2700,0.50%,+2.12%,405,4년 정도 물려있었는데 오늘 드디어 4060에 ...[3] / 미래애셋벤쳐와 아주IB투자의 관계는[2] / 뉴스에 나왔네요 20조 추정 ib투자[4] / 초대박,Positive (64%),"ㅇㅇ, ㅋㅋㅋ, 오늘",False
KOSDAQ,319400,현대무벡스,13635,1.51%,12380,0.96%,+0.26%,343,신고가종목[4] / 신고가영역입니다[2] / 지금 외쿡형들[3] / 에스피지 혼자서 고군분투[1],Positive (56%),"오늘, 현대무벡스, 프로그램",False
KOSPI,005930,삼성전자,106600,52.11%,107900,52.12%,-0.93%,800,"정말 이재명이 12년 이상, 장기집권...[2] / 2찍이 개돼지 들아 / 삼성전자 안타깝네요[3] / 모간은 그동안 열심히 샀으니까 용서가 되...[1]",Negative (54%),"삼전, 오늘, ...",False
KOSDAQ,038460,바이오스마트,3805,1.93%,3690,1.86%,-1.17%,127,"[속보] 정원오, 출판기념회를 바이오스마트 본... / 촐싹거리다간 5,000원 위에서 사게될듯 / 원오 출마선언 나오면 하한가[1] / 얘가 정원오 대장인가요?",Positive (75%),"정원오, 오늘, ...",False
KOSPI,001520,동양,866,1.51%,816,1.68%,-1.37%,108,이거 아직 가려면 멀었다고[2] / 800원 가는거냐 / 지금은 / 우선주,Positive (53%),"우선주, 오늘, 종가",False
KOSPI,452260,한화갤러리아,1519,1.30%,1443,1.51%,-1.56%,247,상식적으로 생각하는 사람들이 없네[2] / 오늘상한가 / 1700에 본드발랏나[2] / 3거래 단일가 무시하고 거래하는 방법은,Negative (57%),"단기과열, 이상, 단일가",False
KOSPI,217590,티엠씨,17730,2.33%,18640,2.32%,-2.53%,126,외놈 기관 연기금 산다는애 믿지마시길[5] / 한화오션... / 벼락맞을것이 의도적으로 끌어내리네[1] / 15000원 까지 빠질거다,Mixed,"ㅋㅋ, 오늘은, 오늘",False
KOSDAQ,330350,위더스제약,8670,0.80%,9550,1.64%,-3.67%,125,근데 우리가 대장아니엿냐 / 이거   사기인가[1] / 🔥 위더스제약 << 다 음 주 / 이제 간다...오늘 아니면 월요일엔 불기둥이다...[1],Mixed,"진짜, 다시, 이거",False
KOSPI,084670,동양고속,96000,1.38%,133600,1.53%,-28.14%,800,사자마자  당일에[1] / 낌새 보이시죠? 곧 말아올립니다.[3] / 버티는자 승[1] / 차트상 괜찮습니다.[2],Positive (65%),"하한가, 오늘, 지금",False
