시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록
KOSDAQ,488900,비츠로넥스텍,10980,0.90%,9200,1.00%,+8.71%,99,최초 이런 건 매수 / 학습능력이 없나?ㅋㅋ[3] / 보호해제 물량 / NH증권 보호예수 13만주중 12만주 나왔음....,Positive (54%),"보호예수, 이상, 상승했어요",False
KOSPI,272210,한화시스템,52900,7.70%,49750,7.74%,+8.07%,150,"1시에는 6만원 돌파[1] / 내려왔던 이유, 올라가는 이유 / 오늘 56000원은[3] / 상한가 찍어야 정상아님?[1]",Positive (61%),"오늘, 상한가, 오늘은",False
KOSPI,249420,일동제약,38150,7.00%,36600,7.70%,+6.56%,106,조정2파의 61.8% 조정 마무리 N자형 상...[5] / 일동제약에 대한 AI 답변 및 전망입니다. ...[2] / 딱보면 모르세요?[4] / 딱보면 모르세요?[1],Negative (70%),"일동, 오늘, 일동제약",True
KOSDAQ,293580,나우IB,1499,0.57%,1450,1.00%,+4.39%,63,튀어라 끝났다 힌트 줬다[3] / 오후장에[1] / 매물 물량소화 / 나우는 원오도 아니고 창투도 아니고[1],Positive (100%),"털고, 오늘은, 나우는",False
KOSPI,006800,미래에셋증권,23000,10.88%,20450,10.65%,+4.07%,199,"최대투자자 미래에셋증권[1] / 대부분 증권에서 투자 / 애는 어디아파??[1] / 25,000원 뚫리면 급상승임[2]",Positive (58%),"스페이스X, !!!, 오늘",False
KOSDAQ,030530,원익홀딩스,33200,2.58%,31950,4.00%,+2.79%,113,누굴까?[3] / 기타법인이 미래창구로 던지잖아[1] / 외국인들은 왜 고점에가서 저점에 파는건...[5] / 안타까워서 그런데 3.3만원위에는 탈출...[1],Mixed,"오늘은, 오늘, 오늘도",False
KOSPI,034020,두산에너빌리티,76300,22.43%,75500,22.41%,+2.42%,192,"투경종목 공매도 못하게해야함[2] / 두산에너빌리티, 눌림의 본질은 ‘공매도’가 아...[1] / 내가 몇번을 말하냐 ![4] / 시총50위 모두 빨간불[2]",Negative (78%),"오늘, 공매도, 일본",False
KOSDAQ,038460,바이오스마트,3920,1.93%,3690,1.86%,+1.82%,101,"[속보] 정원오, 출판기념회를 바이오스마트 본... / 촐싹거리다간 5,000원 위에서 사게될듯 / 오리엔트 정공후속타 같긴해 / 얘가 정원오 대장인가요?",Positive (75%),"정원오, 오늘, 역시",False
KOSDAQ,209640,와이제이링크,4125,2.46%,3875,2.92%,+0.73%,62,최대수혜주다 걍 묻어놔 / 개미야 손절하고 돈 잃으면 그만이지만 / 스페이스X 유일 직납 작년엔 7천원9천원 ... / 으~~악  부리지만[1],Positive (57%),"오늘, 이상, 상승했어요",False
KOSDAQ,049630,재영솔루텍,2790,2.78%,2870,2.76%,+0.54%,60,오늘 상한가 그림인데...[1] / 연말이면[2] / 재영이만 하락하는 게 아니고[2] / 오후에 올린다 합니다.,Negative (80%),"오늘, 연말이면[2], 대북관련보도하나씩나왔는데..",False
KOSPI,018880,한온시스템,3055,5.10%,3145,5.13%,+0.33%,81,청약 완료!!! 개인 강성주주입니다!!![3] / 유증 철회한다고 호재겠냐??[1] / 청약 절대 받지마라 ㅋㅋㅋㅋㅋㅋㅋ[2] / 1만주[1],Positive (54%),"유증, 청약, 회장님",False
KOSPI,217590,티엠씨,18230,2.33%,18640,2.32%,+0.22%,106,벼락맞을것이 의도적으로 끌어내리네[1] / 15000원 까지 빠질거다 / 전선주 . 변압기 오를때나 / 패턴이 매일 반복이네.[1],Positive (62%),"ㅋㅋ, 오늘은, 죽는다",False
KOSPI,452260,한화갤러리아,1546,1.30%,1443,1.51%,+0.19%,187,상식적으로 생각하는 사람들이 없네[2] / 오늘상한가 / 1700에 본드발랏나[2] / 지금차트에서 ㅋㅋ[1],Mixed,"단기과열, 단일가, 이상",False
KOSPI,005930,삼성전자,107400,52.11%,107900,52.12%,-0.19%,800,"정말 이재명이 12년 이상, 장기집권...[2] / 2찍이 개돼지 들아 / 이렇니까 국장 안하지[1] / 전세계 반도체주가 폭등했는데",Negative (56%),"오늘, 삼전, ...",False
KOSPI,001520,동양,861,1.51%,816,1.68%,-1.94%,97,이거 아직 가려면 멀었다고[2] / 800원 가는거냐 / 내가 꿰뚫어보니 다팔고 토낀거 맞네 / 우선주,Positive (53%),"우선주, 오늘, 종가",False
KOSDAQ,319400,현대무벡스,13320,1.51%,12380,0.96%,-2.06%,262,신고가종목[4] / 지금 외쿡형들[3] / 에스피지 혼자서 고군분투[1] / 주포 스타일이[1],Positive (59%),"오늘, 오늘은, 현대무벡스",False
KOSDAQ,330350,위더스제약,8640,0.80%,9550,1.64%,-4.00%,102,이거   사기인가[1] / 내말 들으라~~ㅋㅋ / 뭐어쩌냐 기다려야지 / 없던 대머리도 만들어버리는 위더스,Positive (60%),"다시, 이거, 진짜",False
KOSPI,084670,동양고속,100100,1.38%,133600,1.53%,-25.07%,800,아이고 / 차트상 괜찮습니다.[2] / 17만에 들어온사람 망이네 / 왠지 한번에,Positive (57%),"오늘, 하한가, 상한가",False
