시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록
KOSDAQ,064260,다날,7100,7.06%,6550,7.22%,+5.34%,219,"다날, 발표됐는데 참고하세요.[1] / 아진짜 / 짜잔 드디어 6000대회귀 ㅍㅎㅎ",Positive (61%),"다날, 스테이블코인, 써클",False
KOSDAQ,038460,바이오스마트,3885,1.86%,3720,3.27%,+5.28%,75,대마 불사만 보면 돼 / 정치인의 책은 가장 강력한 홍보수단이다... / 오늘은 투경 안먹은 바스가 대장,Positive (63%),"오늘은, 바스가, 가장",False
KOSPI,217590,티엠씨,19080,2.32%,21800,2.27%,+2.36%,79,주포 운전미숙인가?[1] / 개미들한테 자리 다 주면서 롤링하니까 / 아크릴로 와라 티엠씨 별로다,Positive (75%),"ㅋㅋ, 주포, 미국",False
KOSPI,128820,대성산업,10600,1.51%,8030,1.55%,+1.63%,800,단일가로 상치기는 / 단일가 그냥 없애버리면 안됨?? / 세력들 공포로 물량 잡아먹어 버렸네....,Negative (50%),"어제, 하한가, 상한가",True
KOSDAQ,293580,나우IB,1460,1.00%,1371,2.01%,+0.69%,82,정원오로 한탕해먹고 / 파란불 / 양짓도,Positive (66%),"정원오, 오늘, 창투사",False
KOSDAQ,466100,클로봇,62900,6.95%,63800,7.46%,+0.48%,404,"클로봇   1년넘게  이놈가지고 놀고 있지만 / 거래대금 +6118억 랭킹 2위 / 62,400원 또 기회 주넹,,",Negative (52%),"오늘, 클로봇, ...",False
KOSPI,000660,SK하이닉스,552000,53.34%,530000,53.32%,+0.18%,761,하이닉스 50만원 깨지면 연쇄도산이라며? 반대... / 오늘 하이닉스 칭찬해 / 우리대통을 믿자,Negative (61%),"마이크론, 오늘, 하이닉스",False
KOSPI,005930,삼성전자,105900,52.12%,102800,52.07%,-1.85%,800,산타렐리??? / 억지로[1] / 다들쫄지마 대통이  누군지아냐?,Positive (53%),"마이크론, 오늘, ...",False
KOSDAQ,030530,원익홀딩스,31350,4.00%,34550,4.98%,-1.88%,213,원익ips 나락~ / 눈물이 앞을가리고 내맘이찢어진다 / 원익홀딩스 【 속 보 】 ◀[1],Negative (70%),"오늘, 매도, 물량",False
KOSPI,034020,두산에너빌리티,73900,22.41%,77300,22.49%,-2.12%,290,몇 번을 속냐 / 외인들 살짝 올리는 듯하다가 총알받이 놀이중 / 여어~~~단타쟁이,Positive (51%),"투경, 오늘, ...",False
KOSDAQ,038500,삼표시멘트,4880,1.56%,4850,1.44%,-2.40%,258,추격자 / 오전에잠깐달리고 / 내일 금요일. 고터 종목들 내리 꽂으면...,Negative (57%),"오늘, 어제, 대성",False
KOSPI,010140,삼성중공업,23700,30.48%,24900,30.57%,-3.07%,85,2만5천원 이탈할때 나머지 익절한것이 신의 한수... / 빨리 2만2천까지 빼고 ㅋㅋㅋㅋ 만원대로 진입햇... / 샘송전자 그냥 놔둘걸,Negative (66%),"공매도, 개잡주, 조선업",False
KOSPI,018880,한온시스템,3030,5.13%,3325,4.97%,-3.66%,69,유증 약 3000주 포기 합니다 ㅠ / 일단 / 미래가 안보이는데~유증을,Negative (63%),"유증, 유증가, 공매도",False
KOSPI,015760,한국전력,48650,23.10%,50300,23.00%,-4.98%,125,솔직히 더 떨어졌으면 좋겠다 / 5파동 끝나고 하락파동!!! / 저점 잡으면,Negative (66%),"전기요금, 오늘, 어제",False
KOSPI,006340,대원전선,3760,3.49%,4025,4.37%,-5.05%,73,"내일도 악재공시 나온다ㅋ[3] / 88아 / 만공교,리레이팅43. 제주 흑돈[1]",Negative (76%),"제주, 만공교, 만공아",False
KOSDAQ,464490,쿼드메디슨,22950,0.50%,20250,0.28%,-6.52%,336,오늘 쿼드메디슨때문에 / 아직도 안팔았냐  시원하게 던져~~~~~ / 조롱하시는 분들은 식사는 하셨나요?,Positive (56%),"오늘, 어제, 알지",False
KOSDAQ,260660,알리코제약,4495,4.06%,3885,4.71%,-10.99%,68,와. .뭐 이런 잡주가 있냐 / 어제 비행기 태워준 이유가 있었네 ㅋㅋ / 향후   나랑같이 5년갈 동지들 많이 생겼네,Negative (60%),"전환사채, 여기, 이상",False
KOSDAQ,317240,TS트릴리온,302,3.06%,262,2.97%,-11.18%,77,지금 안사면[2] / 주주들 탈모 생기게 만든 주식인데[1] / 애초에 샴푸를 건강보험테마에 넣은거 자체가[2],Negative (61%),"탈모, 오늘, 유증",False
