시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록
KOSDAQ,105550,엣지파운드리,1873,2.50%,1621,2.94%,+15.55%,41,S 소장네  회원들 뚜껑 열리겠네..ㅎㅎㅎ[2] / 이제 5만원 가는거가?[2] / 공시담당자 없어??[1],Positive (80%),"이상, 상승했어요, 이제",False
KOSPI,013360,일성건설,2590,65.19%,2245,64.68%,+15.37%,69,3천원[2] / 2100인데 매도하고 싶다~ / 얼마나 올랐다고 정지예고까지,Positive (75%),"이상, 상승했어요, ...",False
KOSDAQ,044180,KD,670,1.11%,590,2.26%,+13.56%,45,KD 참고하세요[1] / 애가뤼 쯔어어억 / 유증을 안해도 못가도  해도 못가고,Positive (71%),"상한가, 오늘, 상간다",False
KOSDAQ,298830,슈어소프트테크,7040,1.53%,6200,1.01%,+13.55%,189,장마감하고 뉴스 뜸[3] / 요즘 코스닥 주포 단기과열 예고는 걍 들이박음 / 단과예는 단기 악재임,Positive (62%),"오늘, ..., 이거",False
KOSDAQ,049630,재영솔루텍,3265,8.21%,2885,7.45%,+13.17%,138,전환사채 팔아먹을려고 올리는거냐?[4] / 꼭지점[2] / 뭐 하는 회사인대 주가가 이럼?,Positive (61%),"목표가, 지금, 대아티아이",False
KOSPI,105840,우진,20250,14.71%,18240,12.64%,+11.02%,68,8천3백여주 아직 홀딩중입니다 훠훠훠[1] / 외국인 매수 장난 아니내 / 낼은 크게가보자,Positive (85%),"아직, 매수, 우진해장국",True
KOSPI,004060,SG세계물산,365,2.09%,329,1.81%,+10.94%,66,게임 끝....세력 다 털고 나갔네요[4] / 내일 어떻게 될까?[1] / 개미탕이네,Positive (66%),"..., 상., 부동산",False
KOSPI,011090,에넥스,610,1.78%,551,1.76%,+10.71%,24,여기  주포는[1] / 안티 대모집[1] / 고점대비 -20%나 뺐군,Positive (87%),"이상, 상승했어요, 시총",False
KOSPI,001360,삼성제약,1920,2.59%,1755,2.35%,+9.40%,131,■단독■경험적 패턴적용 거래이해■[2] / 내일[1] / 저 삼성제약 팔았어요 오늘부터 안티 할게요 이...[1],Negative (57%),"삼성제약, 오늘, 이제",False
KOSDAQ,010170,대한광통신,2360,1.93%,2170,1.54%,+8.76%,54,지금매수[2] / 내일은[1] / 사팔사팔~[1],Positive (66%),"기관, 투경, 이상",False
KOSDAQ,056080,유진로봇,14840,16.05%,13660,15.14%,+8.64%,219,유진을 믿냐? 그렇게 로봇주 잘나갈때도 ...[2] / 내일 찐ㄸr 들 못사게 +29.56% 상... / 내일 시초가 -10%시작이다ㅋㅋㅋㅋ[2],Negative (60%),"ㅇㅇ, 내일, 시외",False
KOSDAQ,136480,하림,3110,4.34%,2970,4.61%,+4.71%,156,축카한다 / 고병원성AI + 공매금지 / 천안 주변지역,Negative (57%),"하림지주, 상한가, 하림",False
KOSDAQ,195990,에이비프로바이오,302,5.08%,289,4.94%,+4.50%,12,뉴스나스닥에상장한다82824[1] / 동생들아[4] / 들어가면 큰일나죠 이거는[2],Positive (100%),"이상, 상승했어요, 🎉[1]",False
KOSPI,004140,동방,2760,5.28%,2645,5.70%,+4.35%,27,동방은 땅없어서 거품입니다[2] / 홈페이지를 가보니 / 땅있다 올 부지선정 작업중,Positive (100%),"동방도, 땅없는, 물류회사는",False
KOSPI,092200,디아이씨,11310,2.64%,10900,2.49%,+3.76%,136,앞으로 / 토탈인베스트 털렸구만. ㅋㅋㅋㅋㅋ[1] / 찬티가많다,Positive (55%),"오늘, 디아이씨, 로봇",False
KOSPI,093240,형지엘리트,1412,4.96%,1363,4.76%,+3.60%,16,애들아 / 진짜 주포야 뭐다냐?[1] / 천일 고속 처럼 연상가자 그만 처 눌리고 ㅋㅋ,Positive (100%),"이상, 상승했어요, 유증",False
KOSPI,005880,대한해운,1903,9.74%,1843,9.65%,+3.26%,37,여러가지 정황을 종합해본 결과[2] / 대한해운 / 말로는 상반기라 했는데..,Positive (60%),"대한해운, 다시, 독구",False
KOSPI,004310,현대약품,6280,1.27%,6110,1.28%,+2.78%,135,탈모인입니다[1] / 윗꼬리 대마왕이 다시 윗꼬리 도전간다...[1] / 드뎌 내일 5자보는가?[1],Positive (75%),"이상, 현대약품, ㅋㅋ",False
KOSDAQ,032820,우리기술,3965,4.91%,3895,6.06%,+1.80%,56,■공매도[1] / 내일금요일[2] / ■미국의 금리,Negative (66%),"공매도, 오늘, ...",False
KOSPI,012610,경인양행,3725,3.09%,3665,3.04%,+1.64%,37,내일크게가겠네요 최소 4070원넘으니...[2] / 내일 무조건 크게가겠네요.~^^굿!!! / 날로먹을라는게 보이네[1],Positive (83%),"내일, 언제적, 세력",False
KOSDAQ,098460,고영,27250,19.25%,26950,19.71%,+1.11%,245,내일 ㅈ댄걷가요?[2] / 어차피 내려주면 담아놔[2] / 이번주는 조정ㅇ것지[1],Negative (58%),"고영, 오늘, 내일",False
KOSPI,034020,두산에너빌리티,77300,22.66%,76800,22.64%,+0.65%,211,내일은[3] / 📝 [논어 핵심 요약]﻿ / ㅋㅋㅋㅋㅋ[1],Mixed,"ㅋㅋ, 오늘, 두빌",False
KOSPI,001520,동양,836,1.63%,834,1.48%,+0.24%,28,당분간 가두리~~[2] / ??? / 동양고속[1],Positive (66%),"오후, 동양고속[1], 건설주",False
KOSPI,005930,삼성전자,107300,52.25%,108000,52.21%,-0.65%,400,1찍들아? 경험 했지.?[1] / 이념의 차이! / 주주님들 죄송합니다   마지막으로한마디만,Negative (61%),"삼전, 내일, 오늘",False
KOSDAQ,0105P0,유진스팩12호,1985,0.00%,2000,,-0.75%,400,아까 3200원때 여기 들어간다고 다른 종토...[1] / 손실피해본분들 필독 내가 유진12호범죄주가조... / 완전 초상집이네요,Positive (51%),"유진, 스팩주, 오늘",False
KOSPI,015760,한국전력,48800,22.82%,49800,22.74%,-2.01%,135,기존 한전 주주분들은[1] / 흑형한테 팩스왔다 / 썩은 마인드 국장은[1],Positive (53%),"한전, 전기요금, 오늘",False
KOSDAQ,419080,엔젯,6800,0.23%,7040,0.00%,-3.41%,96,삼성 유리기판 JWMT  MOU R&D 검사장비...[3] / 돈 잘 땡겼네[1] / 머야 종가 마이나스네ㅋ[2],Positive (64%),"유리기판, 개잡주, 삼성",False
KOSDAQ,066430,아이로보틱스,1453,3.47%,1556,3.91%,-6.62%,13,속임수 음봉[3] / 방법과 기회 / 휴먼로이드 로봇이네[1],Positive (66%),"5%, 이상, 아이로보틱스",False
KOSPI,007460,에이프로젠,821,8.12%,910,8.84%,-9.78%,148,또 / 언제 탈출하냐 / 평단 32100[1],Mixed,"어제, 오늘, 이상",False
KOSDAQ,950250,테라뷰,14480,0.00%,17030,0.00%,-14.97%,400,"시총 500억도 비싸보이는데 5,000억 ???[1] / 개돼지기법이라고 아냐? 정확도100%ㅋㅋ / 시원하게 하한가 가쟈[1]",Negative (65%),"시외, 내일, 시총",False
