시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록
KOSDAQ,319400,현대무벡스,13070,0.96%,11900,1.02%,+5.57%,362,"""월 70만 원으로 살아가는 나라의 영웅들"" ... / 왕개미인가? 누가 프매물량 받히고 있다. / 재무 성장 순위만 봐도 답이 나오네",Negative (63%),"오늘, 오늘은, 진짜",False
KOSDAQ,038460,바이오스마트,3885,1.86%,3720,3.27%,+5.28%,75,대마 불사만 보면 돼 / 정치인의 책은 가장 강력한 홍보수단이다... / 오늘은 투경 안먹은 바스가 대장,Positive (63%),"오늘은, 바스가, 가장",False
KOSPI,217590,티엠씨,19160,2.32%,21800,2.27%,+2.79%,77,호가창 드럽네[1] / 주포 운전미숙인가?[1] / 지수 인버스로 가다가 지수박으니 지수추정ㅋㅋㅋㅋ,Positive (75%),"ㅋㅋ, 주포, 미국",False
KOSPI,128820,대성산업,10600,1.51%,8030,1.55%,+1.63%,800,9거래일만에 20배오른종목 / 이종구 / 울렁증 있는분들 퇴장,Positive (53%),"어제, 하한가, 상한가",True
KOSDAQ,293580,나우IB,1470,1.00%,1371,2.01%,+1.38%,79,1485부터[1] / 도라이  주식 / 정원오로 한탕해먹고,Positive (66%),"정원오, 오늘, 창투사",False
KOSDAQ,466100,클로봇,62800,6.95%,63800,7.46%,+0.32%,401,"고점에서 거래대금 터진 긴 위꼬리 음봉이라.... / 클로봇   1년넘게  이놈가지고 놀고 있지만 / ""대한민국 최고의 기업을 만든 회장"" 이건희...",Negative (52%),"오늘, 클로봇, ...",False
KOSPI,000660,SK하이닉스,552000,53.34%,530000,53.32%,+0.18%,754,"골드만 외인들 시가방어하러  출동 / 그니까 신용의 힘으로 여기까지 온거라는 거야? / ""한국 자동차 3위를 지켰던 기업"" 쌍용자동차...",Negative (61%),"마이크론, 오늘, 하이닉스",False
KOSPI,005930,삼성전자,106000,52.12%,102800,52.07%,-1.76%,800,삼전 좀 걱정하지말고 / 일본 금리 인상 / 죄맹이 감옥 보내라~,Positive (51%),"마이크론, 오늘, ...",False
KOSDAQ,030530,원익홀딩스,31350,4.00%,34550,4.98%,-1.88%,211,6개월 더 홀딩 / ㅋㅋ 오늘 아주 난장판일세 / 원익,Negative (70%),"오늘, 매도, 물량",False
KOSPI,034020,두산에너빌리티,73900,22.41%,77300,22.49%,-2.12%,288,유투버 말 듣고. 나락가네 ㅋ / 안사고들 뭐해 / 몇 번을 속냐,Positive (51%),"투경, 오늘, ...",False
KOSDAQ,038500,삼표시멘트,4875,1.56%,4850,1.44%,-2.50%,257,뉴스뜨면    상한가   전부  팔고 ... / 추격자 / 내일 금요일. 고터 종목들 내리 꽂으면...,Negative (57%),"오늘, 어제, 대성",False
KOSPI,010140,삼성중공업,23750,30.48%,24900,30.57%,-2.86%,84,지수가 조정받을때는 / 2만5천원 이탈할때 나머지 익절한것이 신의 한수... / 빨리 2만2천까지 빼고 ㅋㅋㅋㅋ 만원대로 진입햇...,Negative (66%),"공매도, 개잡주, 조선업",False
KOSPI,018880,한온시스템,3035,5.13%,3325,4.97%,-3.50%,69,유증 약 3000주 포기 합니다 ㅠ / 일단 / 미래가 안보이는데~유증을,Negative (63%),"유증, 유증가, 공매도",False
KOSPI,006340,대원전선,3765,3.49%,4025,4.37%,-4.92%,73,"내일도 악재공시 나온다ㅋ[1] / 88아 / 만공교,리레이팅43. 제주 흑돈[1]",Negative (76%),"제주, 만공교, 만공아",False
KOSPI,015760,한국전력,48625,23.10%,50300,23.00%,-5.03%,121,7만한전 / 어떻게 / 이 고물가에 누가 전기요금  올리겟나?,Negative (64%),"전기요금, 오늘, 어제",False
KOSDAQ,464490,쿼드메디슨,23000,0.50%,20250,0.28%,-6.31%,334,오늘 청소날 / 오늘 쿼드메디슨때문에 / 아직도 안팔았냐  시원하게 던져~~~~~,Positive (54%),"오늘, 어제, 알지",False
KOSDAQ,317240,TS트릴리온,305,3.06%,262,2.97%,-10.29%,77,지금 안사면[2] / 주주들 탈모 생기게 만든 주식인데[1] / 애초에 샴푸를 건강보험테마에 넣은거 자체가[2],Negative (61%),"탈모, 오늘, 유증",False
KOSDAQ,260660,알리코제약,4490,4.06%,3885,4.71%,-11.09%,67,와. .뭐 이런 잡주가 있냐 / 이노진 / 어제 비행기 태워준 이유가 있었네 ㅋㅋ,Negative (60%),"전환사채, 여기, 이상",False
