시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록
KOSDAQ,064260,다날,6930,6.98%,6740,7.06%,+2.82%,310,이거 어제 공시뜬거잖아 ㅋㅋㅋㅋ[2] / 결국 국내는 다날과 웨이브릿지 두 회사... / 내일은 금요일 / 이런  이미10월에   나왔던걸[3] / 무조건 신고 30억? / 아마도,Positive (60%),"다날, 오늘, 써클",False
KOSDAQ,466100,클로봇,63700,4.89%,62600,6.95%,+1.76%,550,미 나스닥 선물 반등해서 쎄게 달린다고 말해...[3] / 외인들이 / 오늘정리하시라고했는데[1] / 로보트 대장주 아이엘로 오세요. / 낼 / 내일은 7자 월요일은 8자 보러 간다,Mixed,"오늘, 클로봇, ...",False
KOSDAQ,082850,우리바이오,2280,2.14%,2245,2.46%,+1.56%,140,찬티들 설치면.. 장대음봉은 과학...[1] / 딱봐도[1] / 우선 내일 상한가 가면 70% 정리[1] / 우리바이오 미수 몰빵해서 내일 상한가[1] / 내일 2420원 / 오늘 트럼프 싸인,Positive (66%),"트럼프, 오늘, 마리화나",False
KOSPI,000660,SK하이닉스,552000,53.38%,551000,53.34%,+0.18%,800,저보다 심하신분?[2] / 메모리 폭락한다[3] / 내일 + 8.7%[1] / ★ K반도체 산타랠리 매치 라인업★ / 안티 Jasal 이야기[1] / 상속세 안낼라고 숲속에 빵집들 즐비! 몇년후되...[1],Negative (53%),"마이크론, 오늘, ...",False
KOSPI,005930,삼성전자,107600,52.10%,107900,52.12%,-0.28%,800,마이크론 장전 10% 상승중 / 삼전 오늘 종배 하신분 / 년말은 / ★A급 사장 이학재~국회의원 나오시오...[1] / ★A급 이학재~~다음 대통령 가즈아~...[2] / 안면인식 도입은 ..,Negative (54%),"삼전, 마이크론, ...",False
KOSDAQ,293580,나우IB,1436,0.55%,1450,1.00%,-0.97%,123,소고기 사묵자[2] / 와우 주포형아 진짜 쥑이네[3] / 메가존클라우드지분[1] / 정답은 왼짝에 있다고 세번째 말하자나 일마들아.[5] / 1223[2] / 하한가쳐맞고 독박이나써라[1],Positive (64%),"정원오, 진짜, 오늘",False
KOSPI,034020,두산에너빌리티,74500,22.35%,75500,22.41%,-1.32%,394,투경기간 아까운 공시 다 날려먹네[2] / 두빌 배당하나요?[1] / 두빌은 종합에너지플랜트 회사 / 두산공매빌리티 / 5만원 중반까지 뺄듯 / 미장아!!  제발 올라라!!!,Negative (54%),"투경, 오늘, 내일",False
KOSPI,217590,티엠씨,18190,2.34%,18640,2.32%,-2.41%,143,tmc  속보[2] / ★  시간외  단일가   ...★ / ■ 님들아 ~ 신규상장 최초다 ~ 연기금 첫날부터...[1] / 이 종목은 장투로 딱 좋겠다 / 단일가 상 글렀네 ㅋㅋ 이져불어라 ㅋㅋ / 시외누르는애들이 연기금은아닐테고,Negative (54%),"ㅋㅋ, 종가, 이상",False
KOSPI,010140,삼성중공업,23800,30.51%,24450,30.48%,-2.66%,134,"버텨야할지 손절해야할지 물타기해야할지 고민스... / 아니 근데 네이버 가이던스 왤케 / 23,700~23,600정도[1] / 7일중에[4] / 범죄자 사기꾼 째씨 탄핵만이 답이다.[2] / 빚투로 국민들 파산시킨 째씨를 감옥으로~[2]",Negative (76%),"..., 이제, 조선주",False
KOSPI,018880,한온시스템,3045,5.11%,3145,5.13%,-3.18%,115,"3일 이내 20프로 폭등[3] / 주린입니다. 질문 있어요.[1] / 내일 닛케이 ""기준금리, '30년만에 ... / https://blog.naver.co... / 차라리 오늘 -5%는 되었어야 내일 공... / 공매 물량 6,800만주 다 처맞아야 ...",Negative (66%),"유증, 내일, 유증가",False
KOSDAQ,038500,삼표시멘트,4815,1.56%,5000,1.56%,-3.70%,342,"주린인데요, 삼표는 중장기로도 괜찮지...[2] / 애랑 정원오랑은 엮지마라[2] / 내일 천일 동양[2] / 서울시장 출마 선언 임박?‥정청래 찾...[1] / 투경 만들고 신용 다 털어냈네 / 동시호가 4800원 이상에서  마감 ...",Negative (60%),"오늘, 어제, 대성",False
KOSPI,006340,대원전선,3750,3.66%,3960,3.49%,-5.30%,122,"대주주, 주요주주 다 매도행렬[2] / 저가매수기회 / 쳐들어라 니 얘기다[3] / 던져요?[1] / 만공아 대답[1] / 만공아 대답안하냐[1]",Negative (73%),"제주, 만공아, 만공교",False
KOSPI,015760,한국전력,48200,22.87%,51200,23.10%,-5.86%,252,어제 삿다가  오늘 바로 손절![3] / ㅋㅋ 무슨 배당은;;[1] / 그냥 웃지요 ㅎ[1] / 오늘발표나 발언때문은 아닌거같고[1] / 내일이 걱정이다.[2] / 근데 개미는 오늘 왜 삼? ㅋ,Negative (69%),"전기요금, 오늘, 한국전력",False
KOSDAQ,464490,쿼드메디슨,21700,1.06%,24550,0.50%,-11.61%,436,시외 개꿀 개꿀~@;;[1] / 분할가나 고수님들?[2] / 쥐포 잘못만나가지고 빛도보지못하고 / 공포에 사는자가...[2] / 코인도 아니고 / 시외에서 고추가루 잠깐 뿌리네,Positive (57%),"오늘, 알지, 어제",False
KOSDAQ,260660,알리코제약,4330,3.20%,5050,4.06%,-14.26%,101,"대통령이 하라고 했는데 안하겠나?[3] / 누가 겁나게[2] / 올릴만큼 올렸다고 생각한 쩐주들은 설거지할때 ... / 쩐주가 물량 정리한거보니 큰손개미형들 3~5명...[1] / 오늘 못 턴 사람??주식 / 전환사채 최저전환가액  3,265원",Negative (64%),"전환사채, 탈모, 어제",False
KOSDAQ,317240,TS트릴리온,290,1.88%,340,3.06%,-14.71%,115,우와 그냥 폭락이구만 물린 사람 많을듯...[3] / ★  주포 이짜석아... 장난 똥 때리나  ? ...[1] / 이재명 말한마디에 200원 동전주 사는 / TS트릴리온 ▶익 - 일 ( 긴.급 )[2] / 단타맛집 / 제 매수가는,Negative (52%),"탈모, 오늘, 이상",False
