시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록
KOSDAQ,090710,휴림로봇,5820,2.16%,5480,2.25%,+5.43%,75,더도말고 덜도말고 일단 8천원은 찍어라 / 오늘휴림로봇 상한가 가능성높음[3] / 오늘부터[2] / 9.000원[1],Positive (100%),"일단, 오늘, 상한가",False
KOSPI,000660,SK하이닉스,576000,53.33%,552000,53.37%,+5.30%,390,투경이랑 거래정지 헛갈리지 마라 / 거래소 없어져야 대한민국 주식시장 살아납니다...[2] / 진짜 큰거 한방은 1월에 나옵니다 / 시총 2위를 거래정지 시킨다면.,Mixed,"투경, 삼성전자, ...",False
KOSPI,000390,삼화페인트,9060,10.71%,7930,11.22%,+5.10%,225,종가 상한가 / ^^반도체관련주^^[3] / 틀리지마시길[1] / 윤씨도 있지만 kcc도 지분경쟁 들어올수도[1],Positive (52%),"오늘, 경영권, 삼화페인트",False
KOSPI,272210,한화시스템,56700,8.01%,48950,7.70%,+4.42%,72,"공매도 대주친 형님들은 파산 할 위험성이 매... / 전투기 핵심 부품 미국에 수출 / 한화시스템 하드웨어,스페이스X(SpaceX)... / 노스롭 기사 곧 뜰 예정",Mixed,"공매도, 오늘, 대주친",False
KOSDAQ,098460,고영,24650,18.74%,23900,19.34%,+4.01%,149,고영이는 이제 천하무적이다! / 고자가 / 낼은 공매도 금지  공시 나오것네..[1] / 개잡주..퍼렁이로 가는군[1],Negative (65%),"개잡주, 고영, 프로그램",False
KOSPI,005930,삼성전자,109800,51.98%,107600,52.11%,+3.29%,678,"<속보> "" 삼성전자 내년에 영업이익 최소 11...[3] / ★ 속보) 삼성전자 HBM4, 엔비디...[1] / 11만원에 판 인간들[2] / 뚫는다 못뚫는다[1]",Positive (52%),"오늘, 11만원, 11만",False
KOSDAQ,293580,나우IB,1550,0.40%,1436,0.57%,+2.99%,73,일단 오늘 삼진식품 70%는 다 팔았을 거야. 나... / ●정원오 혈족 대장주(정지완회장 친족)● / 28프로만 머고가기 억울하다 / 주포가 돈밖에 없는 사채꾼인데[1],Positive (91%),"삼진식품, 정원오, 서울시장",False
KOSPI,452260,한화갤러리아,1574,1.52%,1543,1.30%,+2.34%,156,닝기리 우선주만 주식이냐[1] / 마지막열차출발합니다[1] / 어느정도 정리후 / 단주매매 잡주전형적인 패턴,Positive (56%),"오늘도, 5일선, 1차매수",False
KOSPI,006800,미래에셋증권,23200,11.06%,22100,10.88%,+2.20%,101,아침에 프로그램 매도하는 척 하더니[3] / 내일 드디어[2] / 공매도세력들 난리났네 ~~ / 압도적,Negative (62%),"프로그램, 미벤, 공매도",False
KOSDAQ,0101C0,하나36호스팩,2030,,2000,,+1.50%,185,망할것[1] / 진짜 / 하나가  지금 미래보다 나은점 단 한개 있음[1] / 내가사서 반토막이다ㅋㅋ,Positive (66%),"지금, 하니36호도, 5천원",False
KOSDAQ,330350,위더스제약,8730,0.60%,9000,0.80%,+1.28%,65,지난 5월과 판박이다 / ㅋㅋ 한치오차도 없이 정확 / 갈 수 밖에 없는 노마라고 한대로[1] / 주포야 계속 이렇게만 운전혀라,Negative (54%),"탈모, 없는, 이상",False
KOSDAQ,030530,원익홀딩스,33450,2.37%,32300,2.58%,+1.21%,107,오늘 상갈 수 밖에 없어요[1] / 10%상승 기도중 / 이제 그만 털고[1] / 역시 원홀은 믿고 가야한다.. 아직 갈 길이 멀...[1],Negative (62%),"오늘, 기법, 매도",False
KOSPI,034020,두산에너빌리티,77900,22.48%,74500,22.43%,+0.65%,249,오늘 8만5천원 넘기면 공매도[1] / 해제되었으니[1] / 매도금지 / 오늘 투자경고해제됐는데 왜 미수 안되죠?[1],Positive (51%),"오늘, ..., 원전",False
KOSPI,010140,삼성중공업,24900,30.67%,23800,30.51%,-1.97%,74,그래서 그렇게 떠들던 FLNG[1] / 오늘 포함 남은 6영업일... / 자사주소각[1] / 그 참나 조선주 다 수익 봤는데,Negative (81%),"삼중아, 삼중은, 오늘",False
