시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록
KOSPI,006340,대원전선,3915,4.43%,3540,4.61%,+10.75%,57,독보적인데 상한가 갈수 있나요? / 프로그램이랑 단타칠 외인구함 / 와우~,Positive (100%),"만공교,알흠다운, 제주, 흑돈",False
KOSDAQ,466690,키움히어로제1호스팩,2215,,2000,,+10.75%,302,약속의1시다 / 와~~~아직도 여기서 노시는분있네 / 개미 여러분,Positive (62%),"키움, 교보, 진짜",False
KOSDAQ,003380,하림지주,12750,8.72%,8870,9.00%,+10.58%,400,운전 그지 같이 하네 / 데드캣바운스다 / 실체를 봐야합니다.,Negative (59%),"하림지주, 오늘, 다시",False
KOSDAQ,299170,더블유에스아이,2660,2.27%,2320,2.17%,+9.47%,36,정신처나가지않는이상 이걸 쎄게안빠진다고 ...[8] / 여기까지~[1] / 안빠지네 쎄네~~~,Positive (80%),"오늘, 1년, 내내",False
KOSDAQ,209640,와이제이링크,3895,3.81%,3340,3.81%,+9.41%,72,아무리올랐어도[1] / 이제 5일간 음봉 필수. 개미털기 / 프매와,Positive (69%),"스페이스x, 이상, 상승했어요",False
KOSPI,009070,KCTC,7070,3.93%,5400,4.35%,+9.27%,64,나이아가라 폭포수[1] / 단주 오질라게 치는거 보니깐 오늘은 절대 안올린... / 와따가따 어지럽내 왜글지[1],Positive (81%),"이건, 양재동, 자산주",False
KOSDAQ,056080,유진로봇,16150,16.05%,13660,15.14%,+8.83%,173,띄우는게 실력이네ㅡ클로봇 사상최고가 / 역시 개버릇 안변하네[2] / 뒤늦게 아쉬워하지 마세요.,Negative (53%),"역시, 상한가, 클로봇",False
KOSDAQ,0015S0,페스카로,24250,0.06%,27100,0.06%,+8.74%,87,상승의 신호탄이아닌 / 이래 움직이는건 오늘 상방이라는거임 ㅇㅇ[1] / 하  25000원에 팔아드셨네,Positive (100%),"오늘, 되어, 22100",False
KOSDAQ,205100,엑셈,2130,6.75%,1952,6.79%,+8.40%,15,또 종암이 평석이 욕하지말고[1] / 어디까지 갈려나? 한번쯤 쏴주지[2] / 투신은 기관중 가장 단타,Positive (100%),"투신이, 던지면, 종가에",False
KOSDAQ,488900,비츠로넥스텍,9920,1.07%,9070,0.57%,+7.71%,91,11까지 / 개미들 털어내리고 로켓 쏘네.ㅋ / 지리네,Positive (70%),"이상, 상승했어요, 스페이스",False
KOSDAQ,003310,대주산업,1662,6.32%,1529,6.26%,+7.71%,24,순식간에 보합간다[2] / 주주필도 - 정원오  지지율급등 / 혈족주 맞냐고 왜 반대만 눌러[1],Positive (100%),"1600원매수는, 호규소리듣는다, 1500원해라",False
KOSPI,272210,한화시스템,51700,7.78%,47500,7.81%,+7.60%,188,오스탈 승인에 10%도 안오른다고?[2] / 미안하다~~[1] / 다음주 더 올라갈듯..[1],Positive (72%),"오스탈, 오늘, 공매",False
KOSDAQ,424870,이뮨온시아,15170,3.97%,11580,1.96%,+7.21%,152,"진심 궁금네  오늘 과연 / 주포 형 빡쳐다  다들 지옥으로, / 자금이동이 참 빠르네[1]",Positive (72%),"오늘, 이거, 종가",False
KOSDAQ,471820,셀로맥스사이언스,5750,0.93%,5500,0.75%,+6.88%,49,마지막 물타기 ■■■■■■ / 매수 깔림 그냥 던지 잖어  망한겨 / 상장하고 단한번도 상한가 못갔네[2],Positive (81%),"이상, 상승했어요, Win.",False
KOSPI,004960,한신공영,12160,4.11%,10040,3.86%,+6.85%,54,대장주의....귀환?...[2] / 좀비들이 모려온다... / 주식은...항상~~~[2],Positive (66%),"한신공영, 이거, 삼표시멘트",False
KOSPI,249420,일동제약,43250,7.17%,32500,6.94%,+6.79%,270,세력이라고 봤을때!! 적정 매도가!![5] / 글로벌 제약사 화이자가 중국 포순제약의 자... / 오늘 매도세력은 공매도 최후의 발악 인가.,Positive (75%),"일동, 오늘, 💻프로그램",True
KOSDAQ,006910,보성파워텍,5640,11.39%,5140,10.10%,+6.62%,39,염보성이 뭐하노?[1] / 지금 더 분발을 해야 함 / 밀리네 못 가겠어,Negative (66%),"매도, 지금, 분발을",False
KOSDAQ,476060,온코닉테라퓨틱스,19140,2.07%,16370,1.93%,+6.33%,74,종가 희망[1] / 이까지가 한계네 / 저리 손절할것을,Negative (61%),"프로그램, 개미들, 매도",False
KOSDAQ,314130,지놈앤컴퍼니,5550,2.33%,4740,1.99%,+6.32%,14,2만원도 싸다니깐!! 좀 말좀 들어라[6] / !!현재 2차 저항선! ![3] / 기다리는 자에게 복이 있나니.[2],Positive (80%),"이상, 상승했어요, 안녕~[2]",False
KOSDAQ,271830,팸텍,2285,0.96%,2175,1.02%,+6.28%,17,다신보지말자 ~~~ 못해먹겠다.[1] / 큰손 다 빠져나간다[2] / 음전 직전,Positive (100%),"다음주, 이상, 상승했어요",False
KOSPI,097230,HJ중공업,23400,1.57%,22450,1.56%,+6.12%,96,HJ중공업 일단 다팔았다 / 마스가 프로젝트 숨은 진주다[1] / 다음주  예상 되는  시나리오,Positive (57%),"오늘, 다음주, 오늘은",False
KOSDAQ,018000,유니슨,1270,4.22%,1181,4.11%,+6.10%,18,어어어어 / 여지것 잔거야?  다들 뛰는데 / 아니 정부에서 풍력 엄청 투자하고 육성한다는데[1],Positive (100%),"아니, 정부에서, 풍력",False
KOSDAQ,396270,넥스트칩,4360,1.56%,3505,1.81%,+6.08%,15,자꾸 위꼬리가 달리네[1] / 초롱초롱 어질어질 / 오늘 상안가나요[2],Positive (100%),"이상, 상승했어요, 여기",False
KOSPI,002780,진흥기업,713,1.13%,661,1.13%,+5.94%,19,탈출했다....감사 ㅠ 당분간 하락[5] / 개잡주생쑈ㅡ끝 / 또,Positive (66%),"이상, 상승했어요, 본전에",False
KOSDAQ,032680,소프트센,312,21.23%,293,21.20%,+5.76%,10,로봇테마 유일한 동전주임[2] / 315 익저르 / 외인회사 되겠네ㅎ,Positive (100%),"외인회사, 되겠네ㅎ, 로봇테마",False
KOSPI,092200,디아이씨,11960,2.64%,10900,2.49%,+5.75%,48,맨날 12시만 넘으면 빠지는구나[2] / 클로봇 고작17억짜리 계약으로 날라가네 / 테리안[1],Negative (62%),"..., 매도, 탈출",False
KOSDAQ,397030,에이프릴바이오,44650,2.03%,40800,1.89%,+5.68%,31,여기 주주는 대단한 분들이네[3] / 어때? 이래도 단타가 답이 아니야?[3] / 나성현인님은 이 종목 단타로 수십억을 버신분이다[1],Positive (100%),"오늘도, 에이프릴바이오, 이상",False
KOSDAQ,307180,아이엘,3015,1.70%,2800,1.70%,+5.60%,71,뭐가 두려운가 ?[3] / 사장은 목적이 뭐든 / 너도 사명을 바꿔라 아이엘로봇,Positive (63%),"이상, 상승했어요, ㅋㅋㅋ",False
KOSDAQ,027360,아주IB투자,2375,1.19%,2200,1.27%,+5.56%,20,어~우 겨우 팔렸네[2] / 살짝 반등하는가싶더니..[1] / 스페이스x 상장[1],Positive (100%),"이상, 상승했어요, 내년까지",False
KOSDAQ,255220,SG,2685,2.94%,2555,2.87%,+5.50%,90,쭉  쭉 빵빵 내려 가즈아  ㅋㅋ / 아직도 많이 남았다 / 주식은 뭐다?[1],Positive (73%),"오늘, 고점, 이상",False
KOSPI,047810,한국항공우주,115600,32.33%,109100,32.17%,+5.47%,165,항공기 생산캐파 / 오늘의 공매 현황 / 오늘 고점 찍었으니,Positive (60%),"오늘, 다시, 할배다",False
KOSPI,105840,우진,21350,14.71%,18240,12.64%,+5.43%,24,하방은 설마[1] / 오늘 많이 샀는데. .. / 뚫고가겠다,Mixed,"오늘, 오늘은, 다시",True
KOSPI,100090,SK오션플랜트,19670,7.15%,18660,7.32%,+5.24%,23,Make America Shipbuilding...[1] / 기회줄때 나가.  또 흐른다. / 200일선 안착,Positive (100%),"오늘, 매각, 200일선",False
KOSDAQ,125490,한라캐스트,18110,3.77%,17930,3.82%,+5.23%,85,한라 투자자 분들 인사 드립니다!!!![1] / 오셨다~~~!!!!!!! / 주포님께..비나이다..비나이다..,Positive (66%),"오늘, 그럼그렇지, 익절",False
KOSDAQ,223250,드림씨아이에스,5970,51.75%,5070,51.28%,+5.11%,8,목표치[1] / 외계인들지분이 너무 많다 좋은건가 ㅎㅎㅎㅎ[2] / 오가노이드 테마,Mixed,"못가는데!!!![1], 외국계, 지분51프로",False
KOSPI,014280,금강공업,7180,2.07%,6690,1.70%,+4.82%,61,못가게 누르는 기술.. 경이롭다 / 조금씩 / 오늘,Positive (83%),"오~~~, ..., 오늘은",False
KOSDAQ,217730,강스템바이오텍,1700,3.66%,1600,3.58%,+4.36%,28,종치나 오늘 상한가 한번 가자... / 어해관왈[1] / 잘자라~ 우리아들~,Negative (80%),"goos****는, 감나!무모!지리, 종치나",False
KOSDAQ,090710,휴림로봇,5820,2.36%,5690,2.85%,+4.30%,71,야는 로봇 아이가 / 75 / 먼 악성매물이 저리많아,Positive (66%),"야는, 로봇, 주식",False
KOSPI,103590,일진전기,59200,14.52%,54700,14.61%,+4.23%,15,산일 전기 만큼 못 오르는 게 이상[1] / 미래가치로 봐서 전력주중에서 제일 싸... / 대황전기,Positive (100%),"전체시황, (데자뷰가, 거란",False
KOSPI,000720,현대건설,76700,20.13%,71800,20.09%,+4.21%,29,이거 오늘 상한가!!!! / 이제부터 패대기치나? / 2026년 말,Positive (83%),"오늘, 오늘이, 가장",False
KOSPI,064400,LG씨엔에스,68100,5.63%,64500,6.58%,+4.13%,123,씨엔에스ㅜ ㅜ[1] / 오늘 7만원 돌파한다[1] / 120일선 못뚫쥬,Positive (71%),"형들, 오늘, 7만원",False
KOSPI,025820,이구산업,5200,3.66%,4980,3.58%,+4.00%,7,"5300 벽좀 치워봐봐요[2] / 이  좋은    소식에    5,500원도  ... / 추접스럽다",Positive (100%),"추접스럽다, 잘먹구간다, 좋은",False
KOSPI,001440,대한전선,23050,9.97%,22500,10.03%,+3.36%,52,"LS 마린 & 대원전선 모두 52주 신고가 접... / 지금부터 슬슬 꼬라박을 시간, / 개잡전선이 못가는 이유 거대한 똥덩어리 호반이...",Positive (100%),"대원전선, 지금부터, LS",False
KOSDAQ,082850,우리바이오,2110,3.10%,2030,2.95%,+3.18%,22,설겆이 또 당함...[3] / 잘먹고 갑니다~~[1] / 시퍼런음봉,Positive (80%),"이상, 상승했어요, 시퍼런음봉",False
KOSDAQ,264850,이랜시스,6570,5.19%,5860,3.53%,+3.14%,14,개미들 모니터링 보고 털어가는 조작[1] / 너무 실적 좋고 배당까지 나오는 실적주라.. / 제일 늦게가는만큼,Positive (80%),"개미들, 모니터링, 보고",False
KOSPI,006800,미래에셋증권,22050,10.90%,21400,10.89%,+3.04%,38,아무리 스페이스x라고해도 / 음봉이라 했제? 팔라고 했제?[1] / 25000원 언제 갈래? 현주야  일좀해라....[1],Positive (66%),"!!!, 오늘, ~~~",False
KOSPI,034020,두산에너빌리티,79500,22.67%,76800,22.64%,+2.85%,219,ㄷㄷ / 개잡주아직도이러고있네 / 배째라,Negative (52%),"오늘, SMR, 두빌",False
KOSDAQ,225190,LK삼양,1242,1.56%,1182,0.93%,+2.64%,9,----증권거래소 --- 긴급 조치 / 대표이사 짤렸다고 주가 폭등하는 회사....[1] / 상패 되기전에,Negative (66%),"전부, 손절하고, 떠납니다",False
KOSPI,009200,무림페이퍼,2050,2.19%,1993,2.07%,+2.24%,13,서울사옥 팔고 진주가자 / 가치투자 이분 / 그럼 그렇지,Positive (100%),"아직도, 여기잏냐규, 주식",False
KOSPI,003720,삼영,6900,5.37%,7070,4.73%,+2.22%,12,좀[1] / 오늘들어왔는데[1] / 짜고치는 고스톱 아주 쉬워요 요놈 주가 들어따...[1],Positive (100%),"오늘들어왔는데[1], 외인차익실현......, 짜고치는",False
KOSPI,042670,HD현대인프라코어,16790,17.67%,15700,17.07%,+2.19%,13,종전이네 크리스마스전에 종전이네 / 누구냐? / 금요일인데 차트가[1],Positive (100%),"종전이네, 이제, 젤렌이가",False
KOSDAQ,043260,성호전자,5340,1.89%,6250,2.14%,+2.10%,42,우리 리딩방장왈 6200간다[1] / 우리의 쎄한승호즌자 / 여기서 물리면 자살 많이 하겠다 ㅋㅋㅋ...,Positive (60%),"여기서, ㅋㅋㅋㅋ, 탈출",False
KOSPI,047040,대우건설,3800,10.71%,3625,10.68%,+2.01%,12,공매놈들 대차상환할려고 주가조작질하네 / 미친 개사조 / 개미들탑승 3200원,Negative (100%),"개미들탑승, 3200원, Cgv대우",False
KOSDAQ,052420,오성첨단소재,1577,5.68%,1519,5.52%,+1.87%,14,9.3일 신한 오전장 수익실현하고 / 잘먹고 갑니다~~ / 좋아~,Positive (100%),"빙다리, 합바지, 합병",False
KOSDAQ,365330,에스와이스틸텍,3525,2.21%,3345,1.65%,+1.73%,19,주말 악재 무조건 나옵니다[3] / 잡주에 있지말고 애쓰지 와라 지금봐라 재건의 ...[2] / 혹시나 재건 대장주?[1],Negative (66%),"종전, 주말에, 협상",False
KOSDAQ,298830,슈어소프트테크,7150,1.75%,6200,1.01%,+1.56%,43,단기 고점신호~포착[2] / 여긴 보초병 세워두고 / 여기서 뭐해~~~~3,Mixed,"오~~~, 단타, 리딩방",False
KOSPI,015760,한국전력,49550,22.82%,49800,22.74%,+1.54%,36,게시판 이상한 애들 차단했더니 / 믿음 / 국장~,Neutral,"국장~, ■또, 낚였냐?ㅡ무너진",False
KOSDAQ,365590,하이딥,549,4.99%,466,4.91%,+1.29%,6,"정원오 경주정씨 종친주, 정은섭 대주산업 회장 / 오늘 인베니아 감자 / 고대표 정원오와 아무사이 아닌데.",Neutral,"엮을건, 싸그리, 엮는구나",False
KOSDAQ,064260,다날,7290,7.81%,7160,5.06%,+1.25%,56,"2026년[1] / 내가..[1] / 미국 sec 국채,채권의 토큰화 승인!",Positive (62%),"미국, ..., 다날은",False
KOSPI,010140,삼성중공업,26100,30.58%,26250,30.55%,+1.16%,39,"25 에 풀 매수다.... / Hj가  삼중  추월  다음주5만간다 삼중이구... / 삼중아,뚜껍아",Negative (66%),"오늘, 빨리, 대차",False
KOSDAQ,032820,우리기술,4005,4.92%,3895,6.06%,+1.01%,42,원기옥   모으는중 ㅋㅋㅋㅋ / 투신이 내다 팔고있는걸까 / Gae byung sㅣㄴ이 이젠아예대놓로,Negative (80%),"신한, 풀~, 공매도",False
KOSDAQ,030530,원익홀딩스,30300,2.44%,30750,3.08%,+1.00%,45,로봇대장 원홀이가 못가는 이유는 / 클로봇 부럽다 --원익은 좀 배워라! / 지침,Positive (100%),"클로봇, 이거, 3만원위는",False
KOSPI,005935,삼성전자우,82100,77.11%,81000,77.01%,+0.86%,14,거봐  기관이  그동안 쓸어담았잔아  개인은 ... / 11년전인가 2014년 닉스와 삼성본주 비슷 / 궁금하면,Negative (100%),"삼성의, 모습은, 180000이상",False
KOSDAQ,900270,헝셩그룹,204,25.00%,208,25.02%,+0.49%,16,다른넘들 병합한다고 했을때[1] / 장기적으로[1] / 뉴스떳나? 중국주 빨간불전환중 컬러 순식간에 vi...,Negative (66%),"로스웰, 허매도, 한놈이",False
KOSDAQ,220260,켐트로스,6130,0.75%,6200,0.77%,+0.49%,13,내가 말했잖아[2] / 왐마  그래피좌 / 14만주,Positive (100%),"14만주, 김승현이냐?, 운전꼬라지",False
KOSPI,005930,삼성전자,107800,52.26%,108000,52.21%,+0.47%,361,□■ 월요일부터 ᆢ 조정 시작 - 골로간다... / 국정운영은 이재명정부처럼 하는거다[1] / 윤건히의 인간들,Positive (58%),"..., 삼성전자, 통일교",False
KOSDAQ,099440,스맥,6870,6.13%,7180,5.92%,+0.44%,107,무빙이 심상치 않다[4] / 현 경영진 자사주 매입 찝찝한 이유 / 섭아... 사과해라,Mixed,"투경, 물량, 리딩방",False
KOSDAQ,067310,하나마이크론,24600,14.70%,25250,14.89%,+0.41%,33,주포 잔인하다 잔인해[1] / 아직도  못 깨우 쳤냐. / 일목에서 구름이 바뀌었네 ~~,Mixed,"지금이, 2023년, 12월",False
KOSPI,204320,HL만도,52400,23.79%,55000,23.15%,+0.38%,71,골이깁어야  멀리간다 / 바보 멍텅구리 같네 / 만두봇 좀 올라가면 안되겠니?,Positive (53%),"만도, 개잡주를, 나오면",False
KOSPI,000660,SK하이닉스,567000,53.38%,587000,53.41%,+0.35%,400,더 말아 내리겠네요 불안요소 형성 개미들 털어... / 게임끝 다나가라  혼자 음봉 ㅊㅎㅊㅎㅋㅋㅋ / 파랭이 보겟네,Negative (55%),"투경, 오늘, 어제",False
KOSDAQ,056090,시지메드텍,1269,5.21%,1325,5.12%,+0.32%,20,사기꾼 강영권 무죄나오니까[1] / 10년를 버틴 형이다. / 프로그램,Positive (100%),"강영권, 제발.., 프로그램",False
KOSDAQ,042940,상지건설,13580,0.00%,11430,0.00%,+0.22%,61,종가 14100  단상  월부터 3연상 / 안내리네 / 동신이 하락한다는것은 ~ 곧 상지도 따라 내린다...,Negative (62%),"오늘, 했냐, 오늘은",False
KOSPI,001520,동양,837,1.64%,834,1.48%,+0.12%,11,오늘은 초반부터 프매로 조지네~ 종가 765원[1] / 삼표시멘트....2연상~~^^ / ㅋ...우선주는 허매수 쥑이네~~~,Mixed,"2시16분, 23초, 삼표시멘트....2연상~~^^",False
KOSDAQ,459550,알트,4245,0.33%,4305,0.56%,0.00%,30,주식이 이리무서운겨[1] / 주포가 1만원에 CB물량 던지라고 연락함 / Cb물량이,Positive (66%),"오늘, 알트, 오후에",False
KOSPI,028670,팬오션,4045,14.01%,3995,14.00%,-0.12%,23,주린이들의 착각 ㅋㅋ[3] / 가난하고 못배운 사람일수록 / 못되처먹은 인성 망가진사람 많은것같음,Negative (100%),"가난하고, 못배운, 사람일수록",False
KOSDAQ,0105P0,유진스팩12호,1982,0.00%,1984,,-0.15%,15,우와 개미들 지쳐서 매도하고 다른거 갈아탈...[1] / 상장해놓고 법인은 대량 매도하니 / ㅋㅋ 교보스팩은 4000원 ㅋㅋ,Negative (100%),"ㅋㅋ, 교보처럼, 강남쪽하고",False
KOSDAQ,320000,한울반도체,2075,1.26%,2070,1.18%,-0.24%,11,나 같은 초짜도 상갈줄알고 들어왓는데 ㅋㅋㅋ[1] / 그래.. 어쩔수없구나 어쩔수없어 ㅜㅜ / 쓰레기 손절했다 상갈뉴스인데,Positive (66%),"ㅜㅜ, 프로그램, 그만좀팔아라",False
KOSDAQ,166480,코아스템켐온,1870,3.09%,1769,2.36%,-0.48%,22,관리종목 점검 필요[4] / 승인날꺼라고 벌써부터난리치는 오픈톡방[2] / 루게릭치료제 북미시장에서 연간 5000억 매출,Neutral,"루게릭치료제, 북미시장에서, 연간",False
KOSDAQ,191410,육일씨엔에쓰,2040,1.19%,1580,1.07%,-0.49%,10,동신건설 동향 20년12월달에 6배 오른거 알... / 자옥이. / 호가창,Positive (75%),"5%, 이상, 정원오",False
KOSPI,005880,대한해운,1893,9.74%,1843,9.65%,-0.53%,8,우와...[1] / 1920원 짜리가 배당금 조봐야 ㅋ / 대한해운,Neutral,"대한해운, 떠나야겠다, 증시",False
KOSPI,012610,경인양행,3700,3.09%,3665,3.04%,-0.67%,8,갑니다.언제 터트릴지몰라요.준비해두세요/2/1정...[1] / 진짜상승/증권사 70000주매집들어왓네요[1] / 어제도 이러다 폭등[2],Positive (75%),"크라우웍스, 호재어마하고/전갈아탓어요/지금5370..., 진짜상승/증권사",False
KOSDAQ,347850,디앤디파마텍,87600,9.13%,87300,10.62%,-0.79%,81,"거봐 흘러내리잖아 / 너무 심한거 아녀?!! / 게같은주식,물타기도 겁나네ㅠㅠㅠ",Positive (90%),"디앤디는, 디앤디, ㅋㅋㅋ",False
KOSPI,000230,일동홀딩스,15620,1.95%,13490,2.12%,-1.14%,42,여기서  7천들  가시나 ? / 하는짓보니 월요일 10프로 더 뺄거같다. / 이제쏴라신발,Positive (60%),"일동제약, 5%, 이상",False
KOSDAQ,900300,오가닉티코스메틱,313,0.00%,318,0.00%,-1.26%,5,쫄보아재[3] / 80[1] / From now on,Positive (100%),"외국인, 매수, 들어오네요.",False
KOSPI,013360,일성건설,2550,65.02%,2245,64.68%,-1.54%,17,외인피디기중 / 버티면 올라감 / 숭구리당당~~~~~,Positive (100%),"일성건설위험해요.저도지금갈아탔어요☆상한가갑니다...., 버티면, 올라감",False
KOSDAQ,317240,TS트릴리온,246,3.63%,248,3.65%,-1.60%,5,미래+대신은 / 오늘은 가나? / 오늘도상한가에 걸어봅니다,Neutral,"며칠, 올랐으니, 전환사채의",False
KOSPI,004060,SG세계물산,358,2.09%,329,1.81%,-1.92%,15,개미핥기 / 오늘 거래량 천만주 달성은 어렵겠네...체결... / 삼시,Positive (100%),"상한가, 찍은, 조정",False
KOSDAQ,413630,씨피시스템,4600,1.48%,4370,0.73%,-1.92%,12,고점 / 여기 다 구라쟁이들만 모여서 ㅋㅋ[1] / 프매,Neutral,"느낌상[2], 소설, 씁니다",False
KOSDAQ,136480,하림,3050,4.36%,2970,4.61%,-1.93%,39,팍팍 좀 팔아봐라~ / 하림은  시세가 안 나올 듯 하군요 / 하림 또 몇개월 폭락할까[1],Negative (60%),"하림, 공매도, 아주",False
KOSDAQ,256840,한국비엔씨,5540,3.53%,5450,2.83%,-1.95%,40,5400원대 ~~ / 완규 지분19프로 / ,Mixed,"기다리면, 5,500원, 5400원대",False
KOSDAQ,039860,나노엔텍,4135,1.24%,4225,1.13%,-2.13%,59,미국 점령 임박 / 이젠 5~6천원대 가자[1] / 오늘 저가 매수 gogo,Positive (61%),"오늘, 역시, 매수",False
KOSPI,018880,한온시스템,3610,5.10%,3710,5.15%,-2.17%,22,명예회손의 뜻을 어찌 알겠사옵니까!!![1] / 몬간다 이거 / 아직도 얘덜 오르네머네 하면서,Negative (100%),"유증, 아직도, 얘덜",False
