시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록
KOSDAQ,030530,원익홀딩스,39450,3.46%,35100,3.07%,+9.28%,307,"원익65,000원 넘긴다고하네 정말갈까? / 로봇 시총 순위 / 윗꼬리 달지말고 시원하게 올려봐라 / 삼성전자 자체 GPU 개발 성공",Positive (63%),"오늘, 그냥, 상한가",False
KOSDAQ,099440,스맥,6830,3.86%,6840,5.66%,+8.41%,230,SNT에서 이번에 의결과반 확보 못해...[1] / 공시내용도 이해못하는 주린이들 ㅋㅋ한심하노 / 12월24일 이사회를 통해[1] / 최영섭 스맥대표가 24일 일부러 주가눌렀네~[3],Positive (63%),"오늘, 상한가, 매수",False
KOSPI,014280,금강공업,7200,2.58%,6830,2.47%,+7.62%,107,오늘 무조건 상친다[2] / 금강공업 만원간다[5] / 설마 위에서 물린 흑우있누?[3] / 형들?[1],Positive (60%),"오늘, 우선주, 윗꼬리",False
KOSPI,042700,한미반도체,133600,6.34%,127000,6.47%,+7.22%,259,2025 한미반도체(주) 기업가치 제고 계획[4] / 한미가 오늘 낸 자율공시에 곽회장이 모든...[5] / 답답하네 제2의 에코프로다[3] / 한미반도체- 오늘 파는 사람이 바보인 이유[3],Mixed,"오늘, 한미, 공매도",False
KOSDAQ,298830,슈어소프트테크,8440,1.84%,7150,1.37%,+6.43%,121,주식은 버는것보다 지키는게 중요하다[2] / 소소하게 잘 먹고 갑니다 꺼억[1] / 아 .. / 현대차 자율주행 로봇대장주입니다[3],Positive (77%),"오늘, 단일가, 자율주행",False
KOSPI,005930,삼성전자,116800,52.22%,111500,52.22%,+5.13%,800,"대통하나 바꿨더니[2] / 대재용, 대재명 지지하면 좋아요 눌러볼까?[2] / 공정과 상식[2] / 기술 훔친자들 신상공개 부탁합니다[2]",Positive (53%),"오늘, 삼전, 삼성전자",False
KOSDAQ,319400,현대무벡스,19085,2.07%,16900,2.18%,+2.72%,299,현대무벡스 오늘은 상승한다 한표 / 매출은 없는데 기대감만 가지고 오르는 애들이 ...[1] / 리딩방  매도하라고 연락옴 / 잡는 족족 왜이러냐[2],Negative (51%),"오늘, 미수신용으로, 전재산",False
KOSPI,000660,SK하이닉스,600000,53.54%,584000,53.44%,+2.04%,554,삼성전자는 HBM으로 하이닉스를 절대...[1] / 1월 2일부터 투경해제 개선 적용되면[1] / 투자경고. 오히려 좋아![3] / 억지로 투경해제 시킬필요없슴,Positive (63%),"투경, 삼전, 오늘",False
KOSPI,000390,삼화페인트,7420,10.95%,8180,10.81%,+0.41%,170,윤씨집안이 삼화페인트 회장이어야합니다. / 윤씨 일가에 한표 / 윤씨가 움직이기만 하면 개인주주들은 모두 윤씨... / 김씨는안된다,Positive (52%),"..., 윤씨, 경영권",False
KOSPI,006800,미래에셋증권,23100,10.90%,23900,10.90%,-0.22%,116,"[속보]與 ""자사주 소각 의무화 늦어도 1월... / 왜[2] / 미래에셋증권,주요 상장사 지분 보유 (미국 ... / ●● 매래증권  본주는  시총이  높아  무...",Negative (63%),"공매도, 오늘, ...",False
KOSPI,452260,한화갤러리아,1397,1.59%,1470,1.18%,-0.92%,102,인수합병 찌라시 돌고있는데[3] / 오늘[3] / 하나라도 잘 해라 / 확실해졌네,Positive (66%),"우선주, 진짜, 상한가",False
KOSDAQ,488900,비츠로넥스텍,15180,1.03%,13200,0.96%,-2.19%,129,2시안에 17000원 찍겠네요!!![1] / 형이 여기 애들 너무 실력없어서 팁준다[2] / ◆외국인 싹슬이 매집 / 꼬라지보니 다음주에 신고가다,Positive (61%),"오늘, 비츠로넥스텍, 추매",False
KOSPI,034020,두산에너빌리티,73900,22.47%,77600,22.49%,-2.64%,438,"7만, 8만 매수 개미들 화 날만도 ...[1] / 신용 다 막아놓고 공매도 숏 때리기 / 매도합니다~ 도저히 희망이 보이지 않아[2] / 다 집어쳐라 국장은 안한다 이제",Negative (68%),"공매도, 두빌, 유튜버",False
KOSDAQ,125490,한라캐스트,18110,1.56%,16770,0.41%,-3.31%,213,자자주린이인데요 한라캐스트 강성주주님...[1] / 오랜만에 글 써보네 자율주행이 미쳤을때 / 이럴거면 / 무벡스,Negative (83%),"역시, 윗꼬리, 종목",False
KOSDAQ,090710,휴림로봇,6220,6.49%,6230,4.78%,-4.89%,164,진짜 고수들만 하는거[3] / 세일할 때 사라[1] / 또 다른 세력이 붙었나?[1] / 【 휴림로봇 > 긴 급 속 보 🚨】[1],Negative (58%),"오늘, 휴림로봇, 개미들",False
