시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록
KOSDAQ,466100,클로봇,65800,10.57%,51400,4.99%,+0.92%,151,"기관 연기금 사모 계속 클로봇 사는 중[1] / 드론·로봇으로 점검한다… 파블로항공, 클...[4] / 유튜브 채널들 다 디지라…",Positive (75%),"오늘, 클로봇, 매수",False
KOSDAQ,100790,미래에셋벤처투자,10670,3.18%,9970,3.53%,+0.66%,201,직접투자가 아닌 수수료받는 투자라고 하네요 / 오늘1100만 거래량은 / 진짜,Positive (65%),"스페이스x, 상한가, ㅋㅋ",False
KOSDAQ,038500,삼표시멘트,5390,1.55%,4145,1.63%,+0.19%,400,시간외 사려거든 / 키움이 키움했네 / 손절한 사람이,Negative (52%),"정원오, 오늘, ...",False
KOSPI,272210,한화시스템,52700,7.99%,48050,7.78%,-0.75%,311,심약한 갬이들이 수급들 작전에 걸린 날입... / 이제 미쿡 방산시장도 장악한다 / 좀만 참으면 된다,Positive (51%),"오늘, 진짜, 역시",False
KOSDAQ,003380,하림지주,12210,6.60%,11530,8.72%,-2.71%,286,야들아 / 정원오 정테주가 상갓는데 / 7000원에서 7만원 신화   우리는...[1],Negative (66%),"하림지주, 오늘, 경방",False
KOSPI,000660,SK하이닉스,554000,53.38%,565000,53.38%,-2.98%,400,"[단독] 삼성 HBM4, 글로벌 빅3...[1] / 60일선 터치하러 갈것 같다. / 어찌 이리 똑같노. SK바이오사이언스...",Negative (60%),"오늘, 하이닉스, 종가",False
KOSPI,034020,두산에너빌리티,77100,22.71%,77300,22.67%,-3.26%,220,"“트럼프, 재생에너지 옥죄기 접을 수도... / 현대건설과 한전기술 두곳에 동일한 공시... / 이종목  한계 상황...아무리 좋은 호...",Positive (52%),"진짜, 카타르, 수주",False
KOSPI,005930,삼성전자,104800,52.24%,107300,52.26%,-3.76%,400,엔비디아 퀄 소식[2] / 아무것도 안하고 숨만 쉬는데도 먹고 ...[2] / 일본 중앙은행 기준금리 인상 임박 ㅋ...,Positive (52%),"삼전, ..., 삼성전자",False
KOSPI,097230,HJ중공업,23200,2.47%,22050,1.57%,-4.13%,156,내일 3만원 / 건설분야 정정공시는 / 굿이닷!!!!!!!!!!!!!,Positive (54%),"MRO, HJ중공업,, 해군",False
KOSPI,000720,현대건설,73100,20.41%,73600,20.13%,-6.28%,196,오늘 10% 빠졌을떄 주웠는데 그래서 내일 오르...[1] / 항상 공시를 저 따위로 / 무섭다,Negative (80%),"오늘, 현대건설, ...",False
KOSPI,249420,일동제약,40850,10.37%,40500,7.17%,-7.79%,388,형들 있잖아[2] / 기술적 분석! / 개관3,Negative (61%),"오늘, 일동, 일동제약",True
KOSDAQ,290690,소룩스,5060,2.18%,4670,1.36%,-10.44%,212,주주명부 폐쇄기간[2] / 합병 결과 내일이냐 모레냐?[2] / 내일 2시부터가 진짜야[3],Negative (58%),"합병, 내일, 소룩스",False
KOSDAQ,068240,다원시스,2795,7.58%,3680,7.57%,-26.06%,400,"오늘 나오신분 잘 했다는 말씀 드리고 싶네요 / 석고대죄 사과문이라도 올려야 하지 않나 / 대장동, 쌍방울",Negative (60%),"이런, 다원시스, ...",False
