시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록
KOSPI,014280,금강공업,7100,2.07%,6690,1.70%,+3.65%,36,금강공업 / 윗꼬리 전문기업[2] / 자회사 상장 지분 99%  삼미  금속 상장가...,Positive (83%),"이야, 자회사, 상장",False
KOSDAQ,225190,LK삼양,1251,1.56%,1182,0.93%,+3.39%,7,장전에 20일선 아래 7%매도 탈출 하... / ----상한가공시--- 자사주 15% ... / 익절합니다,Mixed,"대표이사, 짤렸다고, 주가",False
KOSDAQ,389680,유디엠텍,629,2.07%,470,2.13%,+2.95%,7,"6천원 짜리 주식이라고 보면... / 상 친 다음날 테마가 로봇,자동화라니 / 함몰유두엠텍[1]",Positive (100%),"이상, 상승했어요, 나갈",False
KOSPI,015760,한국전력,50000,22.82%,49800,22.74%,+2.46%,20,"■통일교 게이트, 전재수 사퇴 / 에휴~~ 챠트 모양이 / ■한전 추세 이탈 ㅡ싸 보이면 많이 사거라ㅡ...",Neutral,"다시, 에휴~~, 챠트",False
KOSDAQ,090710,휴림로봇,5680,2.36%,5690,2.85%,+1.79%,34,이건 가망없어 / 에휴 개미탕 집에 희망이 없다 / 개미들만 바글바글,Negative (66%),"이건, 가망없어, 개미들만",False
KOSPI,005930,삼성전자,108300,52.26%,108000,52.21%,+0.93%,171,삼성전자 & 하이닉스 / 브로드컴 -5프로에서 -3프로로 낙폭... / 코리아써키트 ■■■■한번쯤 기관쌍끌,Positive (68%),"..., 삼성전자, 통일교",False
KOSPI,001520,동양,840,1.64%,834,1.48%,+0.48%,5,샘표  날라가네 오늘도[2] / 동양은 안티하나씩 해놔야지 / 동양도 부동산 많은 자산주 아닌가???,Negative (100%),"동양도, 부동산, 많은",False
KOSPI,001360,삼성제약,1914,2.59%,1755,2.35%,-0.31%,19,주린이들은 못 버틴다니께[2] / 캬..! / // 급 //ㅡ 삼성제약 ㅡ[2],Mixed,"물량, 주린이들은, ㅎㅎ",False
KOSDAQ,017000,신원종합개발,3800,3.58%,2950,2.67%,-0.91%,35,실력자네 실력자[1] / 야들아 / 긍정적인 이유,Positive (75%),"이상, 상승했어요, 상한가",False
KOSPI,004060,SG세계물산,361,2.09%,329,1.81%,-1.10%,10,10만주면 3% 상승 / 안녕하세요 매수 대기자 입니다. / 오늘은 금요일 개조떼는날,Positive (100%),"지금, 주가는, 대선",False
KOSPI,007460,에이프로젠,807,8.12%,910,8.84%,-1.71%,27,이런 기사좀 그만내라 / 찌라시내용은? / 유증 모집,Mixed,"에이프로젠,, 찌라시, 조단위",False
KOSPI,018880,한온시스템,3620,5.10%,3710,5.15%,-1.90%,10,유증 문의..답변부탁드려요[2] / 선배님들^^ 혹시 신주 금액확정은 언...[1] / 나이따,Negative (100%),"유증, 참여하는법, 정리해",False
KOSDAQ,136480,하림,3050,4.36%,2970,4.61%,-1.93%,26,아들.딸내미 한태 / 아주 ㅈ됏구나 / 이러다 외인창구 애들이 금감원에 신고할듯,Negative (66%),"공매도, 아주, 살려주세요",False
KOSDAQ,006730,서부T&D,13200,15.92%,11610,16.62%,-6.18%,91,다 튀는군ㅋㅋㅋ / 도파민을 쫒아 단타놀이 해보려고 한 나 / 사기 조폭 운영주 세금 탈루 횡령 ㆍ배임 서부트...,Positive (53%),"다시, 이상, 자산주",False
KOSPI,007660,이수페타시스,135600,31.72%,147900,33.19%,-8.50%,101,[ 오 후에 ] 판도 흔들 정보 떴네요[2] / 이재명대통령님 이거 상폐시켜 주세요! / 지수가 활활인데,Negative (71%),"어제, 기관, ...",False
KOSDAQ,049630,재영솔루텍,2905,8.21%,2885,7.45%,-11.03%,74,재영솔루텍 오ㅡ후( 임 박 ) 🔲[2] / 여기서 카메라 공급 좀 해라 회사야 / 모르시면 안됩니다,Negative (60%),"오늘, 재영솔루텍, 해라",False
KOSDAQ,288330,파라택시스코리아,967,38.75%,852,38.79%,-12.65%,30,"아직도,,,[1] / 키움단타 30만주 매수 우위 / 펌) 비트플래닛은 파라택과 비교하면",Negative (57%),"이상, 하한가, 매수",False
KOSPI,009420,한올바이오파마,44500,3.07%,50100,3.04%,-13.59%,255,"종로에서 뺨맞고 한강에서 눈 홀긴다. / IR담당자 진짜 짤라라.. ""아""다르고 ""어""... / 1000주 시작,,",Negative (52%),"한올, 회사, ㅋㅋㅋ",False
