시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록
KOSPI,005930,삼성전자,111200,52.22%,110500,52.13%,-0.27%,764,베네수엘라[4] / 하닉은  투자경고인데도[2] / 삼전도 나스닥 갑시다. / 이재명이 일잘한다[1],Negative (50%),"환율, ..., 오늘",False
KOSPI,022100,포스코DX,29450,4.05%,26700,3.85%,-1.01%,173,철지난 로봇테마주[3] / 4조짜리가[1] / 재료가 너무 부실했음 / 방송 추천하고,Negative (57%),"이제, 15분봉, ㅋㅋ",False
KOSPI,010140,삼성중공업,24550,30.49%,24850,30.50%,-2.39%,139,삼중 쓰레기 주식 / 어제 수주 발표하고...[1] / 우리 삼중이는 맨날[1] / 얜 걍 나가죽었으면 좋겠네,Negative (80%),"..., 삼중, 한오",False
KOSPI,006800,미래에셋증권,23150,10.90%,23000,10.99%,-3.14%,130,개미들이 더 무서움. 무식해서....[2] / 응 안팔아ㅋㅋ 흔들어봐 계속 / 그냥 묻어둬라 / 25년차 고수,Negative (56%),"공매도, 스페이스, ㅋㅋ",False
KOSPI,042660,한화오션,118700,9.69%,109700,9.49%,-3.81%,800,시장탓하면 한심하다는거 알지만[2] / 조선주 3사가 프로그램 매도 상의 5위이내에~...[1] / 이러니 누가 국장을 해 / 신한 오늘 70만주 매도..[1],Negative (65%),"오늘, 어제, 한화오션",False
KOSPI,272210,한화시스템,56100,8.42%,56800,8.24%,-4.59%,151,참으로 기가찬다...기가차...[4] / 필리조선소 지분은 한화시스템[1] / 7만갑니다 / 오늘은 7만원 터치!!!,Negative (72%),"오늘, 공매도, 진짜",False
KOSDAQ,100790,미래에셋벤처투자,14280,1.24%,22200,0.84%,-8.17%,605,장전 호재 하나 나왔네요.[3] / 왠지 어제 하한가에 안팔길 잘한것 같은데? / 오늘 종가는 17500원입니다[1] / 숟가락,Negative (55%),"오늘, 어제, 세미파이브",False
KOSDAQ,491000,리브스메드,50200,,55001,,-8.73%,800,걍쥐 산책하고 올테니까[1] / 살려주세요[1] / 큰일 났다....[1] / 70400원만이라도..ㅜㅜ,Positive (54%),"오늘, 약속의, 공모가",False
KOSPI,006805,미래에셋증권우,13300,12.80%,11740,12.95%,-12.84%,470,오늘 상한가 갑니다.[3] / 배당 묵을라면 오늘이라도 사라~[1] / 우선주의 변동성 고려하면 / 마니들 털어라,Positive (54%),"오늘, ..., 상한가",False
KOSPI,217590,티엠씨,20550,2.79%,18200,2.51%,-13.11%,113,"두번째하방[1] / 25000원젭알[1] / 기관,외국인이 5일 연속 수만주씩 왜 사겠냐? / 실수한 것 같네요.[1]",Negative (77%),"매도, 어제, 여기는",False
KOSPI,012200,계양전기,3810,2.30%,3445,2.28%,-14.86%,385,불쌍한 중생들 / 선수교체  대단하네요 / 이거래량에 하한가갈거면 진즉갔지 ㅋㅋ[1] / 나만보이나 ᆢ아직도 상[1],Positive (59%),"오늘, 하한가, 상한가",False
