date,code,name,nid,title,likes
20260901,096770,SK이노베이션,428717206,정유ㆍESS  호재지~[1],7
20260901,096770,SK이노베이션,428715894,젠장 올라도 못팔아ㅋㅋ[1],7
20260901,096770,SK이노베이션,428715876,아...,2
20260901,096770,SK이노베이션,428715862,그래프가 이쁘네,2
20260901,096770,SK이노베이션,428715716,다들축하해라,5
20260901,096770,SK이노베이션,428715239,갭은 채워진다,2
20260901,005930,삼성전자,428722144,위아래 양옆,0
20260901,005930,삼성전자,428722136,오늘도  후강이다~~~~~~~~~~~~~~...,0
20260901,005930,삼성전자,428722133,억원이도 눈깔 부리던데요?,0
20260901,005930,삼성전자,428722119,김용범,0
20260901,005930,삼성전자,428722116,이런  개주식,0
20260901,005930,삼성전자,428722075,상법개정이나 더 확실히 해라,2
20260901,005930,삼성전자,428722033,@@총수지분율쥐꼬리ㅡ약한 지배구조하에 지배...,0
20260901,005930,삼성전자,428721952,오늘은 26만을 사수하는 날!,3
20260901,005930,삼성전자,428721938,작작들 해라[2],3
20260901,005930,삼성전자,428721906,이찬진  이억원도  사퇴하라[1],7
20260901,005930,삼성전자,428721897,이재명 발등에 불떨어진듯,3
20260901,005930,삼성전자,428721895,데드캣바운스,0
20260901,005930,삼성전자,428721891,진짜네,5
20260901,005930,삼성전자,428721880,반도체 떨어지면 같이 떨어지고,0
20260901,005930,삼성전자,428721868,김용범 자르는거보다 레버리지를,4
20260901,005930,삼성전자,428721836,"<JP모건> ""삼전닉스 심각한 저평가상태,...[1]",5
20260901,005930,삼성전자,428721818,매도 매도 매도 매도.[1],0
20260901,005930,삼성전자,428721815,역시 본장되니까 공매도 ㅋㅋㅋ,0
20260901,005930,삼성전자,428721811,30만 원을 못 본지도,0
20260901,005930,삼성전자,428721808,김용범 사태는 오히려 금융 시장에는악재,1
20260901,005930,삼성전자,428721807,나의 목표가 40만원에 못팔게 한 사람 버리는구...,2
20260901,005930,삼성전자,428721802,현차,0
20260901,005930,삼성전자,428721796,사퇴고 나발이고,0
20260901,005930,삼성전자,428721789,그분이 왜이렇게 드럽냐?,0
20260901,005930,삼성전자,428721788,심각 금리 인상,0
20260901,005930,삼성전자,428721782,과거에는 땅의 환경조건도 그냥 기울기 등을 준 ...,0
20260901,005930,삼성전자,428721776,동시호가부터 꾸지리 하네,1
20260901,005930,삼성전자,428721760,우리 모지란 주린이들..,2
20260901,005930,삼성전자,428721745,트럼프가 포탄 날릴때 사라 트럼프도 산다,2
20260901,005930,삼성전자,428721719,★ 속보) 삼성전자: 자사주 15조 매수+배당 ...[1],2
20260901,005930,삼성전자,428721718,"증권가 ""내년 HBM4 1위는 삼성전자""…승부처...",2
20260901,005930,삼성전자,428721702,악재 3가지,1
20260901,005930,삼성전자,428721701,김용범 사퇴=상한가,5
20260901,005930,삼성전자,428721663,9월,0
20260901,005930,삼성전자,428721646,어 김용범 관두나요?,10
20260901,005930,삼성전자,428721644,김용범,6
20260901,005930,삼성전자,428721597,"잔짜 많이 올랐네,,,,[1]",2
20260901,005930,삼성전자,428721591,용범아 레버리지 책임은져야지,15
20260901,005930,삼성전자,428721579,주식이란,1
20260901,005930,삼성전자,428721577,미국 한국금리 인상  매출 정체 적자지속 부채과...,1
20260901,005930,삼성전자,428721562,갈팡질팡,0
20260901,005930,삼성전자,428721559,김용범 500조 날리고 사퇴하네[1],15
20260901,005930,삼성전자,428721554,레버리지 없애라,7
20260901,005930,삼성전자,428721553,긴급 속보,2
20260901,005930,삼성전자,428721529,김용범 사기꾼 사표 .ㅡ손해배상들어가자 ....[1],11
20260901,005930,삼성전자,428721520,한국 증시를 도박판으로 만든 장본인,8
20260901,005930,삼성전자,428721516,국민들을 너무 깔보고 맘대로 하는 인간들이...[1],2
20260901,005930,삼성전자,428721507,국민연극 즉각 리밸런싱 해야 할것이다,0
20260901,005930,삼성전자,428721496,정치,1
20260901,005930,삼성전자,428721495,용범잘리면 오르나[1],4
20260901,005930,삼성전자,428721472,김용범 사퇴 ㅊㅋ 호남에 투자 안해도되?,6
20260901,005930,삼성전자,428721469,김용범사퇴??,2
20260901,005930,삼성전자,428721460,용범이짤렷다,9
20260901,005930,삼성전자,428721440,드뎌 사퇴했네[1],9
20260901,005930,삼성전자,428721439,트럼프 뒤끝이 잇는데 어케 감당하지..,3
20260901,005930,삼성전자,428721437,꼬라지 보니,3
20260901,005930,삼성전자,428721433,★ 속보) 삼성전자: 자사주 15조 매수+...[1],4
20260901,005930,삼성전자,428721432,ㅈㅏ 드가 쟈 ㅎㅎ 공격 찬티 출발알~,2
20260901,005930,삼성전자,428721426,9월엔 347000원.,2
20260901,005930,삼성전자,428721414,삼전은 오만 하다,1
20260901,005930,삼성전자,428721408,정책실장 사퇴[1],4
20260901,005930,삼성전자,428721400,ㅋㅋㅋ  급등없다니까,2
20260901,005930,삼성전자,428721373,거래량,1
20260901,005930,삼성전자,428721366,이번기회에 외국 자본잠식 없애야,2
20260901,005930,삼성전자,428721359,전라도 김용범[2],7
20260901,005930,삼성전자,428721357,전약 후강  기대해 봅니다 .,4
20260901,005930,삼성전자,428721355,도람프가,0
20260901,005930,삼성전자,428721335,급등 급락없는 평화로운주식됏음,2
20260901,005930,삼성전자,428721328,기타법인이 몇일동안[2],1
20260901,005930,삼성전자,428721308,삼닉스 큰일이네[2],0
20260901,005930,삼성전자,428721307,김용범 자퇴 했단다[1],2
20260901,005930,삼성전자,428721298,238000 매수 걸어 두기,0
20260901,005930,삼성전자,428721293,야선하락 = 본장하락,0
20260901,005930,삼성전자,428721257,자 드가라 천하제일 단타군단들,2
20260901,005930,삼성전자,428721249,못났다 에효,2
20260901,005930,삼성전자,428721241,발악하는 공매 세력들~,3
20260901,005930,삼성전자,428721238,이게 뭐야?,0
20260901,005930,삼성전자,428721222,행복 하겟넿,0
20260901,005930,삼성전자,428721218,환율 1360원대,0
20260901,005930,삼성전자,428721188,엘리어트파동[1],1
20260901,005930,삼성전자,428721185,걱정하지마라,1
20260901,005930,삼성전자,428721177,매물대가 약하다 !,2
20260901,005930,삼성전자,428721173,여기 무지성 찬티들은,5
20260901,005930,삼성전자,428721170,걍,1
20260901,005930,삼성전자,428721168,밑으로,1
20260901,005930,삼성전자,428721164,"미증시 하락에도. 엔비디아,마이크론[1]",2
20260901,005930,삼성전자,428721163,이건뭐,0
20260901,005930,삼성전자,428721150,삼전닉스 가망없다,1
20260901,005930,삼성전자,428721148,"7000억 털고 1조 몸값 노린다…롯데손보, ...",0
20260901,005930,삼성전자,428721140,오늘 28만 안착하자.,5
20260901,005930,삼성전자,428721132,주위에서는,0
20260901,005930,삼성전자,428721124,프리장,0
20260901,005930,삼성전자,428721068,본장오면 불기둥..나온다.프러스2%상승[3],4
20260901,005930,삼성전자,428721066,빠지기만을 기다리는 안티들 짠하다..그냥 예적...,6
20260901,005930,삼성전자,428721056,전군은 매물대를 돌파하라!,3
20260901,005930,삼성전자,428721049,ㅋ. 이미 쓰여지고 있지만 이제 제품들은 가상...,0
20260901,005930,삼성전자,428721040,에라이[2],1
20260901,005930,삼성전자,428721023,개미의 떡락 추종학,0
20260901,005930,삼성전자,428721001,"우리 사회의 공정성(경제, 사회, 정치 등) ...",0
20260901,005930,삼성전자,428720989,증시 방향성.,0
20260901,005930,삼성전자,428720961,주식에입문하는순간인생끝난겨.,0
20260901,005930,삼성전자,428720938,매물대가 많지 않다는건,3
20260901,005930,삼성전자,428720936,삼전 개잡주는 뭐하네 .ㅡ이것도 회사라고 상장...,2
20260901,005930,삼성전자,428720930,금일 자사주 신청 매입 없는 날 ?[1],0
20260901,005930,삼성전자,428720924,오늘은,1
20260901,005930,삼성전자,428720907,서울대 출신들은 갈라치기와 가스라이팅을 학교에...,1
20260901,005930,삼성전자,428720901,.....,0
20260901,005930,삼성전자,428720897,사들인 자사주 다시 시장에 매도된다..,1
20260901,005930,삼성전자,428720892,오늘도  전약 후강.,2
20260901,005930,삼성전자,428720876,빨갱불이다...들어가자..풀매수[2],4
20260901,005930,삼성전자,428720871,본전들찾으면,2
20260901,005930,삼성전자,428720845,더 이상 연기금은 안산다,4
20260901,005930,삼성전자,428720817,왜케 조용함?[1],2
20260901,005930,삼성전자,428720797,★ 속보) 삼성전자: 자사주 15조 매수+배당...[1],4
20260901,005930,삼성전자,428720791,간밤 미장의 실제는 금리 인상 리스크의 조정,0
20260901,005930,삼성전자,428720781,자고일어나니가 악성매물이 많이 줄었네..,6
20260901,005930,삼성전자,428720768,오늘 미국장 보면 28만돌파 가능 90%,7
20260901,005930,삼성전자,428720765,조선을 괴롭 힌 외세세력 순위?[2],0
20260901,005930,삼성전자,428720762,양봉이다..하닉...,0
20260901,005930,삼성전자,428720749,똥인지 된장인지 먹어봐야 알나? 죄명아..,2
20260901,005930,삼성전자,428720748,이제 관심 밖이야..옛날 쩐띠기로 돌아감...,1
20260901,005930,삼성전자,428720745,전국 진격하라!,1
20260901,005930,삼성전자,428720704,트럼프가 연준에 진 빚을 안갚으려고 해,1
20260901,005930,삼성전자,428720699,입틀막,5
20260901,005930,삼성전자,428720698,"올해 eps = 40,000",3
20260901,005930,삼성전자,428720683,물량이 씨가 마른다...,2
20260901,005930,삼성전자,428720662,슈퍼컴퓨터랑 데이터센터 다른게 뭐야.  ...,0
20260901,005930,삼성전자,428720658,도대체 왜,4
20260901,005930,삼성전자,428720654,주식 예탁금 100조 깨졌는데,5
20260901,005930,삼성전자,428720652,드러눕네,4
20260901,005930,삼성전자,428720643,오늘도 인버스,4
20260901,005930,삼성전자,428720638,삼전 9시가 기대되는이유[1],4
20260901,005930,삼성전자,428720627,이 값에 누가 파나?,5
20260901,005930,삼성전자,428720617,개권사 개관들 해킹 당했나ㅋㅋㅋㅋ,3
20260901,005930,삼성전자,428720613,개인이 사면 안간다,3
20260901,005930,삼성전자,428720588,본장시작하면..자사주 들어오면..플러스나...,2
20260901,005930,삼성전자,428720568,국제 정세가  전쟁 휴유증으로 혼란이.....,1
20260901,005930,삼성전자,428720563,30만 가기보다[1],3
20260901,005930,삼성전자,428720561,삼전닉스 빼고~~[1],5
20260901,005930,삼성전자,428720556,"찬티,안티들아  24만원 종가다",3
20260901,005930,삼성전자,428720541,서울대 출신들은 갈라치기와 가스라이팅을 학...,2
20260901,005930,삼성전자,428720537,대부분  평단 5만원 ᆢ,1
20260901,005930,삼성전자,428720517,풀매수...본장 초급등...[1],5
20260901,005930,삼성전자,428720502,삼전 앞으로 전망[1],2
20260901,005930,삼성전자,428720501,성,0
20260901,005930,삼성전자,428720472,뭔일이지? 거래량이??[1],6
20260901,005930,삼성전자,428720469,공매치려는 놈 있나?,5
20260901,005930,삼성전자,428720462,개미들은 당분간 좀 쉬어라--[2],4
20260901,005930,삼성전자,428720461,20일선 안착,3
20260901,005930,삼성전자,428720451,26년상반기 매출 삼전 305조 창신 31...,2
20260901,005930,삼성전자,428720444,#### 당장!! 무한매수해라!!! 하락 ...[2],8
20260901,005930,삼성전자,428720438,1년 내에 40만원 간다.,6
20260901,005930,삼성전자,428720409,나여 종부기여[1],5
20260901,005930,삼성전자,428720375,LTA發 2차 메모리 품귀…HBM·D램 가...,2
20260901,005930,삼성전자,428720368,150 224 뚫어버렼,1
20260901,005930,삼성전자,428720363,찬티장난아니네,4
20260901,005930,삼성전자,428720356,회복하기에~~~,5
20260901,005930,삼성전자,428720352,"250,000원까지 조정후",1
20260901,005930,삼성전자,428720332,잘버텼다만...,2
20260901,005930,삼성전자,428720322,국당 대표 댈만한인물 빵 진숙의원 강력 추...[1],7
20260901,005930,삼성전자,428714805,추석까지 매수타임,7
20260901,028300,HLB,428722274,쭉쭉 빠지쥬~~~~~~,0
20260901,028300,HLB,428722260,아무도 안믿는거같네,0
20260901,028300,HLB,428722221,8프로 매도 완료,1
20260901,028300,HLB,428722035,"9월 HLB ""간암 .담관암 신약, 美 FDA...[1]",4
20260901,028300,HLB,428722026,그래서,1
20260901,028300,HLB,428721997,5% 이상 상승했어요 🎉[1],0
20260901,028300,HLB,428721967,못산놈들이 징징거리긴,0
20260901,028300,HLB,428721933,고맙습니다 감사합니다,0
20260901,028300,HLB,428721841,공매도 손실중ㅋㅋㅋ,2
20260901,028300,HLB,428721775,형이다.ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ...[1],1
20260901,028300,HLB,428721758,주주님들 상한가 축하드립니다.,1
20260901,028300,HLB,428721730,주가 100만원  코스닥 1위  글로벌 항암시...,1
20260901,028300,HLB,428721728,저딴 기사보고[2],3
20260901,028300,HLB,428721648,이제 다시 원위치하자[1],3
20260901,028300,HLB,428721637,4만원 밑으로는 싸다,0
20260901,028300,HLB,428721598,ㅎㅎ 공매놈들 안티기사 내는거봐,2
20260901,028300,HLB,428721503,어디선가 정보가 새구만,7
20260901,028300,HLB,428721471,공매남은 수량 1100만주?,6
20260901,028300,HLB,428721462,효과는 확실하네 시설문제만 해결혀라~~,3
20260901,028300,HLB,428721352,어제 오늘,1
20260901,028300,HLB,428721348,또 개미탕 만드닝ㅋ새로운 개미재료들 반갑다,2
20260901,028300,HLB,428721344,어랏,2
20260901,028300,HLB,428721331,대한민국에 글로벌 항암신약 빅파마 탄생[1],3
20260901,028300,HLB,428721322,양곤아,3
20260901,028300,HLB,428721320,담관암 발표나 곧이다,1
20260901,028300,HLB,428721254,한두번 속냐? 적당히 속자[2],5
20260901,028300,HLB,428721252,싸하다...,3
20260901,028300,HLB,428721244,상한가다! 눌린만큼 솟는다,1
20260901,028300,HLB,428721171,참,4
20260901,028300,HLB,428721108,시초에,2
20260901,028300,HLB,428721100,찌라시고 나발이고 FDA승인 아니면,9
20260901,028300,HLB,428721083,대단하다 ㅋㅋㅋㅋㅋㅋ,5
20260901,028300,HLB,428721082,살려 주시는 구나,2
20260901,028300,HLB,428721076,이 주식은~~~,4
20260901,028300,HLB,428721005,왈왈왈,3
20260901,028300,HLB,428720862,찌라시에서 상간단다,7
20260901,028300,HLB,428720767,깜도 안되는것 가지고 지독하게 울겨먹네..,9
20260901,028300,HLB,428720743,솔직히 양곤이형 못믿냐?[1],4
20260901,028300,HLB,428720709,....[1],4
20260901,028300,HLB,428720664,또 작전하나..?...ㅋㅋㅋㅋㅋㅋㅋ,8
20260901,028300,HLB,428720657,살려 주십시오,5
20260901,028300,HLB,428720608,때가 왔네,6
20260901,028300,HLB,428720534,국제간암협회 연례학술대회 9월3~4일 발...,11
20260901,028300,HLB,428720524,솔고지 하네~본장 보합 시작,5
20260901,028300,HLB,428720521,자~~  드가자~~~  알테 잡으러~~[1],8
20260901,028300,HLB,428720487,딱 7000 언짜리주식[1],6
20260901,028300,HLB,428720463,최악의 코스닥 악성 3대빌런,4
20260901,028300,HLB,428720414,매번 승인은 없고 작전만 치는 HLB..,9
20260901,028300,HLB,428720397,ㅎ.ㅎ,7
20260901,028300,HLB,428720396,공매 급증 포착,3
20260901,028300,HLB,428720351,3상 성공했는데,4
20260901,028300,HLB,428720339,엑앁,1
20260901,028300,HLB,428720309,"진양곤 퍼포먼스, 뭐라도 해야지  ㅋ",9
20260901,028300,HLB,428720265,FDA간접압박효과,2
20260901,028300,HLB,428720247,회사측이 주가 급락할때마다 블로그 글적는...,6
20260901,028300,HLB,428720232,아침  SHOW  끝났다,4
20260901,028300,HLB,428720203,ㅡㆍㅡ,3
20260901,028300,HLB,428720200,알바견들 아침부터 짖는다고 바쁘네,2
20260901,028300,HLB,428720199,떨어지면 사려고.....,4
20260901,028300,HLB,428720162,오늘 개미들 털리는 복날 이다,4
20260901,028300,HLB,428720155,줄줄 싸지유~~~~~~~~,5
20260901,028300,HLB,428720064,정작기다리는,3
20260901,028300,HLB,428720029,올해가 중요하다 모더나 계획으로 모든...,3
20260901,028300,HLB,428720026,상한가 200방 인생역전,3
20260901,028300,HLB,428719982,또...또....쯔쯔쯔,4
20260901,028300,HLB,428719942,기도합니다...,2
20260901,028300,HLB,428719929,여기 안티들이 왜이리 많냐?[1],3
20260901,028300,HLB,428719906,누가 언제  약 효과가  젊은층  노...,1
20260901,028300,HLB,428719900,이넘 또 사기치네ㅋ,9
20260901,028300,HLB,428719875,연령관계없이 리보 간암약이 효과?,12
20260901,028300,HLB,428719874,HLB 9월주가 상승 반영 최고주,6
20260901,028300,HLB,428719871,자랑은 그만허구,4
20260901,028300,HLB,428719863,아침부터 쌌냐?,3
20260901,028300,HLB,428719853,양고니,4
20260901,028300,HLB,428719851,ㅡㆍㅡ,3
20260901,028300,HLB,428719849,젊은사람은,2
20260901,028300,HLB,428719847,하다하다 별 스레기 찌라시,3
20260901,028300,HLB,428719837,주가조작 시작~~~~~,4
20260901,028300,HLB,428719796,젊은 사람한테도 효과 있어요 ~[1],4
20260901,028300,HLB,428719787,금일은,4
20260901,028300,HLB,428719768,이뉴스는 30만원도 비싸다,4
20260901,028300,HLB,428719763,뉴스에 팔아라[1],2
20260901,028300,HLB,428719748,앞으로 HLB 추세는,2
20260901,028300,HLB,428719707,또찌라시,10
20260901,028300,HLB,428719659,엘비를 좀아는 사람은 2014 ~15...[1],5
20260901,028300,HLB,428719655,가스라이팅,8
20260901,028300,HLB,428719654,형들 이거 상폐되도 할말없는 종목임,6
20260901,028300,HLB,428719645,주가[1],1
20260901,028300,HLB,428719625,젊은층에서도  약효과   있다면서  ...,4
20260901,028300,HLB,428719621,"HLB 간암 신약, 연령 관계없이 치...",3
20260901,028300,HLB,428719617,정말 불사조 고니 ㅋㅋ,7
20260901,028300,HLB,428719611,습관성 사기 발작,8
20260901,028300,HLB,428719607,차트가 더러워,9
20260901,028300,HLB,428719576,야~~,2
20260901,028300,HLB,428719551,신라젠 MSCI  쫓겨나고 ........,1
20260901,028300,HLB,428719543,진짜 투명하네 ㅋㅋㅋㅋㅋㅋ,5
20260901,028300,HLB,428719452,기도 안찬다,6
20260901,028300,HLB,428719439,더 오르기전 환매수  아님?[1],2
20260901,028300,HLB,428719436,승인 되고 안되고 9월에 들어섰기 때...,0
20260901,028300,HLB,428719433,이제,1
20260901,028300,HLB,428719362,늘그랬듯 항상 그랫듯,7
20260901,028300,HLB,428719351,어제부로 악재소멸[1],5
20260901,028300,HLB,428719350,어제 1200만주 잘받아먹었습니다,3
20260901,028300,HLB,428719344,39000 300주 매도완료!!![2],5
20260901,028300,HLB,428719296,지금 오르는 이유,3
20260901,028300,HLB,428719264,야이 너무하네,2
20260901,028300,HLB,428719252,상찍고~~~~하가즈아~~~~~,7
20260901,028300,HLB,428719246,HLB관련주 급등합니다..,8
20260901,028300,HLB,428719213,"HLB “간암신약, 연령 관계없이 치료효과…젊...",10
20260901,028300,HLB,428719204,쇼하고있네,6
20260901,028300,HLB,428719172,또 시작이네,11
20260901,028300,HLB,428719168,튀어라,4
20260901,028300,HLB,428719155,일찍 문닫고 쉬자~!!,3
20260901,028300,HLB,428719127,먼일 이예요..?,1
20260901,028300,HLB,428718927,아나 팔믄오르냐,3
20260901,028300,HLB,428718875,여기 찐 주주가 있냐. 이 기업에 신뢰를 주는...[4],5
20260901,028300,HLB,428718854,공매 다 갚은거야?,0
20260901,028300,HLB,428718811,얜 뭔 포스가 이리 많이도 나왔을까,0
20260901,028300,HLB,428718798,단기접근,4
20260901,028300,HLB,428718627,시초가 급등 예상....,5
20260901,028300,HLB,428718612,솔직히 마음만 있었다면 전환사채 발행을 더 하던...,3
20260901,028300,HLB,428718554,간암 vai 준 것도 애초부터 승인 안 주려고 ...,2
20260901,028300,HLB,428718430,대망의 9월은 리라  fda 승인의 달이다.,8
20260901,028300,HLB,428718343,간암도 위암처럼[1],3
20260901,028300,HLB,428718194,대망의 9월이 밝았습니다.[1],5
20260901,028300,HLB,428718109,믿음이안가냐...[2],1
20260901,028300,HLB,428717889,이제 드디어 9월이네요!! 지루했던 8월도 끝나...[1],15
20260901,028300,HLB,428717369,집계약했다[1],2
20260901,028300,HLB,428717224,Palpatine darth sidious,2
20260901,028300,HLB,428717032,헬비의 9월[3],3
20260901,028300,HLB,428716633,세력의 눈치를 역이용하는 전략[2],5
20260901,028300,HLB,428715646,공견+세력들아~~,10
20260901,028300,HLB,428715588,대망의9월이로구나 승인이3주남앗네,15
20260901,028300,HLB,428715333,미증시 소폭하락~~~~~,3
20260901,028300,HLB,428715293,드디어 9월이다,15
20260901,028300,HLB,428714877,일만주만들기,6
20260901,002990,금호건설,428723551,장난,1
20260901,002990,금호건설,428723510,전부매도 금호전기로 갈아타니  굿,0
20260901,002990,금호건설,428723488,이번주 2만원 안착이 예상됬지만,0
20260901,002990,금호건설,428723302,금호전기,1
20260901,002990,금호건설,428723240,프로그램...[1],1
20260901,002990,금호건설,428723191,진짜 왜 이러냐 전구 회사는 저러는데,1
20260901,002990,금호건설,428723122,ㅋㅋㅋㅋㅋ금전은,1
20260901,002990,금호건설,428723083,(((  good bye 전량 매도 ))),0
20260901,002990,금호건설,428722898,분위기가..,2
20260901,002990,금호건설,428722654,금호건설좀 가자 ㅠㅠ,3
20260901,002990,금호건설,428722506,금호건설..,0
20260901,002990,금호건설,428722496,난 금호전기 후장빠는 금호건설이다,1
20260901,002990,금호건설,428722336,금전은,2
20260901,002990,금호건설,428722331,금호전기.  또,0
20260901,002990,금호건설,428722242,"2기 내각  ㅋㅋㅋ 이걸 개각이라고 한거야?""...",0
20260901,002990,금호건설,428722128,매도 금호전기로 간다. 손절,1
20260901,002990,금호건설,428722103,건설 또 올라?,0
20260901,002990,금호건설,428722094,금호전기 후장 바는,0
20260901,002990,금호건설,428721951,우쨔,0
20260901,002990,금호건설,428721931,"與 메가성장 특위 발족…""국가 명운 걸려"" ""...",1
20260901,002990,금호건설,428721795,우리 재명이형이 밀어준다고 하잖아[1],2
20260901,002990,금호건설,428721677,[속보] 김용범 청와대 정책실장 사퇴[1],0
20260901,002990,금호건설,428721631,강동씨앤엘이 대장으로 바겼네요,2
20260901,002990,금호건설,428721527,건설에 희망가지지마라,0
20260901,002990,금호건설,428721081,18찍은후 나락~투경해제후 신용써서 ...[1],1
20260901,002990,금호건설,428720919,오늘부터 금호건설이,10
20260901,002990,금호건설,428720549,오늘부터조막손들이얼마나밑으로기어내려올...,2
20260901,002990,금호건설,428720154,삼전하닉저넘의박스권때문에거의개별장세임...,3
20260901,002990,금호건설,428720153,금호건설 갑시다 화이팅,14
20260901,002990,금호건설,428720061,금호타이어 ???ㆍ기준미달,1
20260901,002990,금호건설,428719335,쌍둥이형제 금호타이어 침몰 ㅅㅅㅅ,4
20260901,002990,금호건설,428719314,토론방 글?,2
20260901,002990,금호건설,428718761,금일은 관망,3
20260901,002990,금호건설,428718511,금호전기 ㆍ금호건설 ㆍ서산,3
20260901,002990,금호건설,428718133,일봉 ㆍ주봉[2],3
20260901,002990,금호건설,428717945,바이오가스산업 떠오르는별이다.,2
20260901,002990,금호건설,428717817,오늘은 외인 물량이 읍네,12
20260901,002990,금호건설,428717807,[단독] 강동 ~ 30배 폭등 벨류...,2
20260901,002990,금호건설,428717589,금호 유동주식이 몇주나 된다고. 공매...[3],12
20260901,002990,금호건설,428717470,고점 매물대 거의다 소화됨,23
20260901,002990,금호건설,428717268,최태원 “日에 반도체공장 설립 검토…전력...[4],5
20260901,002990,금호건설,428717266,마지막 줍줍기회. 15부터 분할매수 시작[1],7
20260901,002990,금호건설,428717132,11530   오늘 하한가  가격 ......[5],7
20260901,002990,금호건설,428717009,●&■ 처물린 처물릴 호구들에게 No 1...[1],2
20260901,002990,금호건설,428716135,낼 하한가갈때된듯[4],8
20260901,002990,금호건설,428714885,단일가 보니까 급등이네요,29
20260901,073240,금호타이어,428723572,부지 13만평으로 오르지도 못했는데,0
20260901,073240,금호타이어,428723541,어제가 찬스라고 했자나,0
20260901,073240,금호타이어,428723485,꼬랑지 등뒤로 빼내서 상방 자신감 표현되기 ...,0
20260901,073240,금호타이어,428723463,5% 이상 상승했어요 🎉,0
20260901,073240,금호타이어,428723397,오늘은 그래도,0
