date,code,name,nid,title,likes
20260728,475150,SK이터닉스,426419790,하한 ㅋㅋㅋㅋ ㅋㅋㅋㅋ,0
20260728,475150,SK이터닉스,426419495,"Oci홀딩스, 지엔씨에너지 급락[1]",0
20260728,475150,SK이터닉스,426419409,시작도 하기전에 하락신호를???,0
20260728,475150,SK이터닉스,426419012,유가 갑자기,2
20260728,475150,SK이터닉스,426418951,오늘은 지수하락 이터닉스가 폭등이다,5
20260728,475150,SK이터닉스,426418921,오늘 바닥확인,1
20260728,475150,SK이터닉스,426418848,안티랑 공매견들..,2
20260728,475150,SK이터닉스,426418715,점쟁이들이. 많네,0
20260728,475150,SK이터닉스,426418714,단기조정이 아니라 장기조정이다,1
20260728,475150,SK이터닉스,426418679,오늘도 하한가 확정[1],0
20260728,475150,SK이터닉스,426418662,임마 느구들 임마.[1],0
20260728,475150,SK이터닉스,426418456,차암,0
20260728,475150,SK이터닉스,426418120,기초생활수급자 입니다,1
20260728,475150,SK이터닉스,426418111,반도체하락 이터닉스 상승[1],8
20260728,475150,SK이터닉스,426418054,블룸에너지 1.7프로 상승까지,6
20260728,475150,SK이터닉스,426417854,SK이터닉스 앞으로 전망은 오늘..,3
20260728,475150,SK이터닉스,426417845,거래대금이 얼마인데 ㅋ,3
20260728,475150,SK이터닉스,426417712,SK이터닉스 목표가 나왔네요~[2],1
20260728,475150,SK이터닉스,426417690,다시 헷지주 데이 반도체 급락 미국 재생 태양...[2],15
20260728,475150,SK이터닉스,426417584,야도..어제 공매 마이쳤네여[1],0
20260728,475150,SK이터닉스,426417565,블룸 퓨얼셀 상승,17
20260728,475150,SK이터닉스,426417463,SK이터닉스 20%↓…국제유가 하락 신재생에너...,0
20260728,475150,SK이터닉스,426417147,거래종결 공시가[1],3
20260728,475150,SK이터닉스,426417142,주가 하락 요인이 유가에 있는것이 아니다  공...,1
20260728,475150,SK이터닉스,426417129,4만원대 입 벌리고 있다잉,1
20260728,475150,SK이터닉스,426417038,오늘 주총,7
20260728,475150,SK이터닉스,426417022,유가가 또급락인데 오늘은 얼마나 빠질려나?,6
20260728,475150,SK이터닉스,426416951,고점개미 힘내십시요.,1
20260728,475150,SK이터닉스,426416947,시원하게 밀었군~ㅋㅋ,1
20260728,475150,SK이터닉스,426416939,보통 개미털고 이격도 붙친 상방의 자리에서는....[1],12
20260728,475150,SK이터닉스,426416885,유가보다 야선 -5%임[2],1
20260728,475150,SK이터닉스,426416746,뒤늦게 온애들이 유가때문에 올랐다고 설레...[1],12
20260728,475150,SK이터닉스,426416654,미래 데이타센터 반도체팹을 위해서 가즈아...,2
20260728,475150,SK이터닉스,426416521,공매도 과열지정(오늘 공매금지)입니다.[4],16
20260728,475150,SK이터닉스,426416474,금요일 미수로 들어온 야수 있소?,5
20260728,475150,SK이터닉스,426416374,유가 전거래일보다 더폭락,8
20260728,475150,SK이터닉스,426416333,유가랑 직접적인 상관이 없단다..발전 비...[4],6
20260728,475150,SK이터닉스,426415926,오늘 시초상한가[1],9
20260728,475150,SK이터닉스,426415854,미국 재생에너지 반등이 살렸네.[1],27
20260728,475150,SK이터닉스,426415736,데이터센터는 늘인다는데,3
20260728,475150,SK이터닉스,426415697,아니 석유로 전기생산하는 비중은 1%로도...,2
20260728,475150,SK이터닉스,426415512,추후 예상,3
20260728,475150,SK이터닉스,426415306,덕유산에서 내려 왔습니다[4],3
20260728,475150,SK이터닉스,426415096,단기  급락시 형같은 고수들은 크게 두가...[2],24
20260728,475150,SK이터닉스,426415091,●&■ 처물린 처물릴 호구들에게 No. ...[1],3
20260728,475150,SK이터닉스,426414988,현재 미국 재생에너지관련 종목들 대폭등중...[3],33
20260728,475150,SK이터닉스,426414675,반도체 떡락 =이터닉스 폭등 인버스 이터...,14
20260728,475150,SK이터닉스,426414558,오늘동시호가[2],2
20260728,475150,SK이터닉스,426413838,안티들 싸게 살려고[2],17
20260728,475150,SK이터닉스,426413517,이거 동시호가에 파는게 날 수도 있겠음.[3],6
20260728,475150,SK이터닉스,426413089,공매도에 대한 불이해[3],6
20260728,475150,SK이터닉스,426413041,역시 구글~~~국장은 하는게 아님,6
20260728,475150,SK이터닉스,426412957,내일은 빚투 관련주가 대장테마일꺼야,5
20260728,475150,SK이터닉스,426412923,7시간뒤..  전쟁 시작이것넹..[1],7
20260728,475150,SK이터닉스,426412798,트럼프 타코 🌮 😎   이란과 협상합의 ...[1],4
20260728,475150,SK이터닉스,426412666,야선 하한가 가겠다[1],5
20260728,475150,SK이터닉스,426412472,역시 헷지주가,4
20260728,475150,SK이터닉스,426412443,유가만 올라주면 헷지주로 내일 날라갈텐데.[1],6
20260728,475150,SK이터닉스,426412395,일봉 120선까지는 빠져야 반등가능[2],4
20260728,475150,SK이터닉스,426412384,제글보고 종가배팅 화장품하신분들..,4
20260728,475150,SK이터닉스,426412363,공견.안티들 대갈이 피나도록 안티 하느라 욕...[1],6
20260728,475150,SK이터닉스,426412324,오늘 하한가에[1],6
20260728,475150,SK이터닉스,426412254,공매도~,8
20260728,475150,SK이터닉스,426411948,얘는 왠지,11
20260728,475150,SK이터닉스,426411670,얘 유가 안오른날도 상한가 간건 알고잇니?,25
20260728,475150,SK이터닉스,426411502,야선이고 나스닥이고 개박살나는구나,6
20260728,475150,SK이터닉스,426411170,야도 내일 하한가네[2],6
20260728,475150,SK이터닉스,426411048,내일 기술적반등 구간이구만,13
20260728,475150,SK이터닉스,426411011,반도체 이탈 손님받을 준비하셈,14
20260728,475150,SK이터닉스,426410930,장대음봉에 산사람?[1],6
20260728,475150,SK이터닉스,426410708,와 야간선물 실화냐 이거;;;[1],5
20260728,475150,SK이터닉스,426410314,흥구삭유 풀로 때려박았당[1],5
20260728,475150,SK이터닉스,426410304,헷지로 갈려면[1],7
20260728,475150,SK이터닉스,426410083,3만에서8만까지 한방에 ㄷㄷ,4
20260728,475150,SK이터닉스,426410034,야선폭락  반도체 폭락 내일 헷지주 시초대박나시...,20
20260728,475150,SK이터닉스,426409863,신고점 뚫자 마자 패대기 치는 기관들의 무지성[1],13
20260728,006340,대원전선,426428921,SK 이터닉스,0
20260728,006340,대원전선,426428672,5% 이상 하락했어요 😞,0
20260728,006340,대원전선,426428169,만공교 10쌖 겨나오면 하락한다 공식이다 외...,0
20260728,006340,대원전선,426427824,만공견 유럽갔냐ㅋ,1
20260728,006340,대원전선,426427780,만원,0
20260728,006340,대원전선,426427777,형이 어제 머랬지....,0
20260728,006340,대원전선,426427571,오늘은,0
20260728,006340,대원전선,426427221,오늘 다시 줍줍의 날인가,1
20260728,006340,대원전선,426427066,"13,000원 깨고 시작",0
20260728,006340,대원전선,426427027,전약 후강,1
20260728,006340,대원전선,426426868,20일선,1
20260728,006340,대원전선,426426634,ㅎㅎ,2
20260728,006340,대원전선,426426340,자세히 봐라 차트쟁이들,2
20260728,006340,대원전선,426425896,오늘은 일단 15000 까지 가자[2],5
20260728,006340,대원전선,426425451,외인들어  오면좋을게  없다,4
20260728,006340,대원전선,426425096,꼭 학교 다닐때 ■■■병■■■신■■■들이 나...,1
20260728,006340,대원전선,426425061,대원전선 오늘 +25%이상 장대양봉,9
20260728,006340,대원전선,426424774,알파벳 구글의 상승의미,3
20260728,006340,대원전선,426424387,장전 시간외에 담아라,3
20260728,006340,대원전선,426423563,외인은 올매도 튀엇고,1
20260728,006340,대원전선,426423157,찬티도 많고 ㅋㅋㅋ 안티도 많고 ㅋㅋㅋ,0
20260728,006340,대원전선,426422374,오늘장,9
20260728,006340,대원전선,426421094,여러 조건상 대원이 오늘 박스권 돌파 ...[4],8
20260728,006340,대원전선,426420708,마이너스 10% 에 매수대기,2
20260728,006340,대원전선,426418990,만공견 치매가 심해 지는구나,2
20260728,006340,대원전선,426418564,만공교가 외국인 비율 30프로 간댄다 ...,3
20260728,006340,대원전선,426418523,8월 전력수급 대란 예고.[3],4
20260728,006340,대원전선,426417703,외국인 보유 연중 최저치,4
20260728,006340,대원전선,426417598,예멘후티 반동분자[2],0
20260728,006340,대원전선,426417141,열대야 찜통더위까지 받쳐주니 전선.전력...[2],5
20260728,006340,대원전선,426416351,8월 주봉ㆍ월봉은  어떤모양?[1],1
20260728,006340,대원전선,426416229,아침일찍부터 88이가 자기역할 하네,2
20260728,006340,대원전선,426416157,오늘장[1],4
20260728,006340,대원전선,426416062,세력이 2팀있다?  세력이 1팀 있다?,2
20260728,006340,대원전선,426415916,만공교 조선족 범죄자쌬 한국에서만 지이...,2
20260728,006340,대원전선,426415786,만공교 불쌍한것 여기 게시판 죽돌이짓 ...,2
20260728,006340,대원전선,426415679,반도체 부터  훅가는구나,2
20260728,006340,대원전선,426415305,"만공교,위대한 여정1. 제주 흑돈[3]",5
20260728,006340,대원전선,426415110,"만공교,인류 기술문명80. 제주 흑돈",4
20260728,006340,대원전선,426415003,"만공교,인류 기술문명79. 제주 흑돈",4
20260728,006340,대원전선,426414790,무식한것들.. 내가 그마이이야기해줬는데[1],2
20260728,006340,대원전선,426414703,"만공교,인류 기술문명78. 제주 흑돈[2]",4
20260728,006340,대원전선,426414591,"만공교,인류 기술문명77. 제주 흑돈[2]",4
20260728,006340,대원전선,426414483,미장[2],3
20260728,006340,대원전선,426414444,야선 하락장,2
20260728,006340,대원전선,426414411,"만공교,인류 기술문명76. 제주 흑돈",4
20260728,006340,대원전선,426414308,"만공교,인류 기술문명75. 제주 흑돈",3
20260728,006340,대원전선,426413071,오늘의 예상 움직임[1],7
20260728,006340,대원전선,426410627,대원이는 각 경제방송 강추 단골이네~~,8
20260728,006340,대원전선,426410096,칭구들아 니들은. 왜 왜 왜[1],0
20260728,000660,SK하이닉스,426429059,양심들 좀 있어라 그동안 오른게 얼마냐,0
20260728,000660,SK하이닉스,426429058,진짜 심각한 건 AI산업신뢰 붕괴  엔비...,0
20260728,000660,SK하이닉스,426429041,달려라,0
20260728,000660,SK하이닉스,426428974,흠,2
20260728,000660,SK하이닉스,426428961,팔지말지 궁금하시죠???? 타이밍 짚어드...,3
20260728,000660,SK하이닉스,426428960,흔들리지 마세요,2
20260728,000660,SK하이닉스,426428946,하이닉스 왜 말을 안듣죠?????????...,2
20260728,000660,SK하이닉스,426428932,네이버로 와라,0
20260728,000660,SK하이닉스,426428929,회보키간 1년,0
20260728,000660,SK하이닉스,426428915,티원~,0
20260728,000660,SK하이닉스,426428894,하이닉스,0
20260728,000660,SK하이닉스,426428893,최태원,0
20260728,000660,SK하이닉스,426428876,최태원,0
20260728,000660,SK하이닉스,426428874,마크론은 회복 겁나햇는디,0
20260728,000660,SK하이닉스,426428836,찬티들 거드럭대더만 꼴좋다.ㅋㅋㅋㅋㅋ,0
20260728,000660,SK하이닉스,426428833,매도 사이드카 확정,2
20260728,000660,SK하이닉스,426428832,여기가,0
20260728,000660,SK하이닉스,426428827,회장님 말씀지키고 물타봅시다,1
20260728,000660,SK하이닉스,426428825,최태원말믿고매도안사람들,0
20260728,000660,SK하이닉스,426428818,NXT 프리마켓 SK하이닉스 단 1주로 ...,0
20260728,000660,SK하이닉스,426428812,온국민에게 고통을 주는 sk하이닉스,0
20260728,000660,SK하이닉스,426428803,[@@]계단식 하락 느끼시는 분은 주식...,1
20260728,000660,SK하이닉스,426428765,9층 매물까지 직행할수도 있어,0
20260728,000660,SK하이닉스,426428699,장기투자요? 물려서 버티는 건 투자 지...[1],2
20260728,000660,SK하이닉스,426428680,-3억 물탄다 20억추매[1],0
20260728,000660,SK하이닉스,426428679,오늘 싼줄알구 사다간 낼 폭격기 맞음!...,1
20260728,000660,SK하이닉스,426428675,애두라~~신규입성 금지~,0
20260728,000660,SK하이닉스,426428671,오늘 프리장에서,1
20260728,000660,SK하이닉스,426428663,찬티들 희망 고문 그만~,0
20260728,000660,SK하이닉스,426428627,아직도 삼전.하닉하는 개미는 주린이뿐....,0
20260728,000660,SK하이닉스,426428620,이재명 재판 받았으면 좋겠다,0
20260728,000660,SK하이닉스,426428602,축하합니다 축하합니다~~~ 인생이,0
20260728,000660,SK하이닉스,426428588,내일 29일 장마감에 다 떨어지면 사라...,0
20260728,000660,SK하이닉스,426428515,사요나라,0
20260728,000660,SK하이닉스,426428498,5% 이상 하락했어요 😞,0
20260728,000660,SK하이닉스,426428438,그래도 갭은 보고왔네..,0
20260728,000660,SK하이닉스,426428432,벼락 거지 들 많커네 ㅠㅠㅠㅠㅠ,0
20260728,000660,SK하이닉스,426428391,국제마피아출신 찟씨,0
20260728,000660,SK하이닉스,426428379,cxmt ymtc가 삼전닉스 모가지따러...,1
20260728,000660,SK하이닉스,426428289,70만원까지 떨어져서 가산탕진해야 정신처리지,0
20260728,000660,SK하이닉스,426428281,다들 머니 준비해,0
20260728,000660,SK하이닉스,426428279,국내시장은 이제 개미지옥으로 변했다.,1
20260728,000660,SK하이닉스,426428268,엔비디아도 텐베거 가고 한번 큰 조정이 있었지,2
20260728,000660,SK하이닉스,426428266,~,0
20260728,000660,SK하이닉스,426428261,실적 발표 전 의도적인 주가 하락이다!!!!!...,2
20260728,000660,SK하이닉스,426428258,개미들 죽어나감,0
20260728,000660,SK하이닉스,426428253,최회장님 편안하십니까???[1],1
20260728,000660,SK하이닉스,426428251,언제 대통령이 주식사라고 부추겼어요?[3],1
20260728,000660,SK하이닉스,426428240,날이 가면 갈수록 희망이 생긴다,0
20260728,000660,SK하이닉스,426428232,중국의 위험성을 알기에,0
20260728,000660,SK하이닉스,426428227,"하따 조사 대상 증권사 직원,지인 사전정보 흘...[1]",0
20260728,000660,SK하이닉스,426428224,저점 매수 잘해라 내일은 폭등이다,0
20260728,000660,SK하이닉스,426428223,주식 격언 중에...,0
20260728,000660,SK하이닉스,426428221,시장은 항상 올다. 하락에 이유있다,0
20260728,000660,SK하이닉스,426428218,장투하면 62,2
20260728,000660,SK하이닉스,426428217,ㅋㅋ근데 짱씬 메모리는 hbm만들주는 아나,0
20260728,000660,SK하이닉스,426428216,나라 다 ~~,0
20260728,000660,SK하이닉스,426428212,미안하니까 -10퍼까지만 먹고 팔게ㅋ,0
20260728,000660,SK하이닉스,426428209,삼전닉스 광풍 도박장 땜시 국장 무너지고...,0
20260728,000660,SK하이닉스,426428199,집팔아 주식하라고 질왈떨더니만,1
20260728,000660,SK하이닉스,426428197,어떤놈이 시초가 하한가에 사면 돈번다...,1
20260728,000660,SK하이닉스,426428193,이젠 반대로 삼전닉스 정리하고 중소형...,0
20260728,000660,SK하이닉스,426428190,저가 127만원 ㅋㅋㅋㅋ,1
20260728,000660,SK하이닉스,426428186,기관 다털면 하한가네,0
20260728,000660,SK하이닉스,426428180,남북통일이 더 빠를까 하이닉스 300...,0
20260728,000660,SK하이닉스,426428173,파란당이 좋아하는 도박장 색깔~~ 파...[1],2
20260728,000660,SK하이닉스,426428168,투매나오니깐 넥장에서,0
20260728,000660,SK하이닉스,426428166,100만까지 빠질 수 있는 차트,0
20260728,000660,SK하이닉스,426428156,오늘 150. 끝물에 회장이 주식을 ...,1
20260728,000660,SK하이닉스,426428155,))))))공포의 1분전ㅅㅅㅅㅅㅅㅅㅅ...,0
20260728,000660,SK하이닉스,426428153,삼전 닉스,0
20260728,000660,SK하이닉스,426428152,삼전은 역대급 실발인데 실발 당일 폭...,0
20260728,000660,SK하이닉스,426428143,제2의 이차전지 반도체 ㅋㅋㅋㅋㅋㅋㅋ...,1
20260728,000660,SK하이닉스,426428141,오늘 하따 갈수도 있어요,0
20260728,000660,SK하이닉스,426428140,etf 이제 청산 나왔네 오래 기다렸...,0
20260728,000660,SK하이닉스,426428138,오늘이 마지막 노이즈인듯..,1
20260728,000660,SK하이닉스,426428134,민주당  대깨李들 보면..,1
20260728,000660,SK하이닉스,426428133,아 정말[1],1
20260728,000660,SK하이닉스,426428131,오늘 시초가에 다 던지고 빨리 튀어,1
20260728,000660,SK하이닉스,426428127,개미 가둬놓코 후려치기,0
20260728,000660,SK하이닉스,426428119,1주 하한가 때문에,2
20260728,000660,SK하이닉스,426428118,하한가까지 갔나요[1],0
20260728,000660,SK하이닉스,426428117,(220주 주주) 올시즌은 정리해야할듯 ...,1
20260728,000660,SK하이닉스,426428113,너무 불안하다,0
20260728,000660,SK하이닉스,426428112,127 누가찜함...,1
20260728,000660,SK하이닉스,426428111,리짜이밍 프로젝트,2
20260728,000660,SK하이닉스,426428107,지금 존si나 공포 같거든,0
20260728,000660,SK하이닉스,426428103,태원이 액분 언제하노?,1
20260728,000660,SK하이닉스,426428094,중국이 하이닉스 못따라온다고?ㅋㅋㅋㅋ,1
20260728,000660,SK하이닉스,426428089,"긴급속보)블룸버그 “中 창신메모리 상장,...",0
20260728,000660,SK하이닉스,426428084,매수타이밍 알려준다,2
20260728,000660,SK하이닉스,426428081,주가 이제 뉴스도 안나옴 ㅋㅋㅋㅋㅋㅋㅋㅋ...,1
20260728,000660,SK하이닉스,426428070,형말 들어라 아시아반도체 지금 안좋다 하...,0
20260728,000660,SK하이닉스,426428069,태원 왈..,2
20260728,000660,SK하이닉스,426428068,그니깐 겸손해야지 애플이 창신메모리쓴다니[1],2
20260728,000660,SK하이닉스,426428063,장 시작하자마자 매도카리나 걸리면 덜 떨...[1],2
20260728,000660,SK하이닉스,426428062,미국 상장시킨 이유를 이제알것다,0
20260728,000660,SK하이닉스,426428053,Adr은 뭐하러 만들어서,1
20260728,000660,SK하이닉스,426428046,호가 시가 하방맞았네[1],1
20260728,000660,SK하이닉스,426428045,악재 해소,1
20260728,000660,SK하이닉스,426428021,"현재 평단 1,714,000[3]",5
20260728,000660,SK하이닉스,426428010,올라가면  지가 잘한거고 처박으면  대통령...[2],4
20260728,000660,SK하이닉스,426428004,빛을 냈던 지돈으로 했던,6
20260728,000660,SK하이닉스,426428003,3프로오르고 8프로씩 하락중,4
20260728,000660,SK하이닉스,426427995,속보 : 금일 증시 휴장[2],3
20260728,000660,SK하이닉스,426427985,삼전 13-25만 sk하 80-170만  ...,1
20260728,000660,SK하이닉스,426427984,기관 금투가 선물매도 미결제 수익처리를 위...[1],5
20260728,000660,SK하이닉스,426427983,다들 말올할거라 내심 기대중,1
20260728,000660,SK하이닉스,426427982,응가인지 된장인지 꼭 찍어먹어 봐야 아나?,1
20260728,000660,SK하이닉스,426427981,이재명 정부에게는 기대할게 없다..,9
20260728,000660,SK하이닉스,426427977,9프로를 하락시키는 물량을 점검하세요,3
20260728,000660,SK하이닉스,426427972,반등할때 손절 못한 내 잘못이 크다,4
20260728,000660,SK하이닉스,426427971,증시를 성남 조폭들이 운영하는걸로 의심됨,3
20260728,000660,SK하이닉스,426427965,오늘부터,2
20260728,000660,SK하이닉스,426427963,CXMT 현재 어제 종가 대비 -10% 급...[1],0
20260728,000660,SK하이닉스,426427961,설거지 가 맞는듯,1
20260728,000660,SK하이닉스,426427958,이만하면 최저점이라고 본다.[1],1
20260728,000660,SK하이닉스,426427954,하이닉스 주주들도 사람들이였네,9
20260728,000660,SK하이닉스,426427953,주주환원 기대된다. 재판관련 자금만들려면 배당...,2
20260728,000660,SK하이닉스,426427952,악재투성이네,0
20260728,000660,SK하이닉스,426427951,30퍼 상승,0
20260728,000660,SK하이닉스,426427947,sk하이닉스 주가 때문에 본사 찾아간썰,2
20260728,000660,SK하이닉스,426427944,그잘난 포모개미들 투기개미들이 아무생각없이 지...,1
20260728,000660,SK하이닉스,426427940,반도체 끝 제약 바이오 시대 온다  세계최초 ...,0
20260728,000660,SK하이닉스,426427935,낼 실적발표,4
20260728,000660,SK하이닉스,426427932,리짜이밍 때매 망했네[1],7
20260728,000660,SK하이닉스,426427926,181만에 물려있는데[2],2
20260728,000660,SK하이닉스,426427923,재명리 내손으로 뽑은 최악의 대통령 될 듯,1
20260728,000660,SK하이닉스,426427920,위대하신 영도자 이재명각하.ㅎ[1],2
20260728,000660,SK하이닉스,426427917,지들이 사놓고 물리니 발악하는거 역겹네ㅋ,3
20260728,000660,SK하이닉스,426427909,"이재명, 광주 묻으니 하락 미쳤노 ㄹㅇ",5
20260728,000660,SK하이닉스,426427896,던지지마 내일 실발때문에 반드시 어느정도 반전...[2],5
20260728,000660,SK하이닉스,426427890,원래 돈 날리면서 배우는거야,1
20260728,000660,SK하이닉스,426427885,하한가 확정적,3
20260728,000660,SK하이닉스,426427882,"긴급속보)블룸버그 “中 창신메모리 상장,중국,...",4
20260728,000660,SK하이닉스,426427876,[속보] 하이닉스 나스닥 상장 성공!!!,1
20260728,000660,SK하이닉스,426427875,실적발표 잘나오면 반드시 초과수익 환수하라!,1
20260728,000660,SK하이닉스,426427872,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2
20260728,000660,SK하이닉스,426427861,We are,3
20260728,000660,SK하이닉스,426427855,중국이 따라오려면 10년 걸림[2],5
20260728,000660,SK하이닉스,426427848,80만닉스가 보인다,0
20260728,000660,SK하이닉스,426427844,트럼프가 이란 폭격하듯,0
20260728,000660,SK하이닉스,426427842,가자하이닉스,2
20260728,000660,SK하이닉스,426427838,고맙다 매수 준비중 저가매수 기회,2
20260728,000660,SK하이닉스,426427837,"최태원~~~액면분할,,,,",0
20260728,000660,SK하이닉스,426427834,또[1],4
20260728,000660,SK하이닉스,426427826,주담에게 진지하게 따졌네요,0
20260728,000660,SK하이닉스,426427825,물건 살때는[1],1
20260728,000660,SK하이닉스,426427821,희망 갖지마..,0
20260728,000660,SK하이닉스,426427818,내일 실적발표 어닝서프라이즈할때가,2
20260728,000660,SK하이닉스,426427815,전쟁통이네. ㅋ. 중국이 근본적 문제였으니 중...,0
20260728,000660,SK하이닉스,426427814,늦게 주식 산 개미들 큰 일이다 큰 일,2
20260728,000660,SK하이닉스,426427803,이재명 보유국 ㅋㅋㅋㅋ[1],4
20260728,000660,SK하이닉스,426427798,찬티들 어디갔나요?,1
20260728,000660,SK하이닉스,426427796,700%수익중이신분은,0
20260728,000660,SK하이닉스,426427795,주가가 내려가는 이유,0
20260728,000660,SK하이닉스,426427794,사팔사팔 하지말라던 회장님말씀[2],5
20260728,000660,SK하이닉스,426427787,국민들 다 찢어버렸네,6
20260728,000660,SK하이닉스,426427774,주가 300  레버리지  만들고 이제 뉴...[1],9
20260728,000660,SK하이닉스,426427772,"대선공약 5,000. 이거 2026년 연...[1]",1
20260728,000660,SK하이닉스,426427770,12월 50만원 3월 80만원 하이닉스를,2
20260728,000660,SK하이닉스,426427769,바카라보다 쉽네,1
20260728,000660,SK하이닉스,426427767,매도,1
20260728,000660,SK하이닉스,426427764,형이 왔다 한말씀 내려주신다 집중,1
20260728,000660,SK하이닉스,426427762,반대매매 시장가매도 나온다 도망촤,1
20260728,000660,SK하이닉스,426427759,오늘 무섭다,1
20260728,000660,SK하이닉스,426427757,물려 있는 개미들,2
